"Year","DoY","Hour","NEE","Rg","Tair","Ustar","Wind_dir"
"-","-","-","umol_m-2_s-1","Wm-2","degC","ms-1","ms-1"
"2022","157","17","-7.0053","452.225","26.006","0.328006","160.774"
"2022","157","17.5","-4.51295","351.576","25.697","0.288669","157.245"
"2022","157","18","-5.05141","256.275","25.172","0.19772","162.962"
"2022","157","18.5","1.87763","156.478","24.299","0.221907","153.499"
"2022","157","19","0.712022","33.9823","23.119","0.202753","155.707"
"2022","157","19.5","12.2629","8.65461","22.309","0.262829","151.893"
"2022","157","20","5.91489","0.456098","21.433","0.207915","120.603"
"2022","157","20.5","1.50102","0.0357","20.502","0.0986","66.1335"
"2022","157","21","-9999","0.0225","19.593","0.0676","42.0445"
"2022","157","21.5","-9999","0.0278","18.676","0.0797","51.0795"
"2022","157","22","1.46799","0.0119","18.427","0.108783","72.0012"
"2022","157","22.5","15.8185","-0.0172","18.835","0.21763","111.806"
"2022","157","23","17.7509","-0.00728","19.103","0.262738","136.828"
"2022","157","23.5","9.66203","-0.0152","18.974","0.283061","154.122"
"2022","158","0","7.49281","-0.00397","18.693","0.264362","152.933"
"2022","158","0.5","4.67778","-0.00265","18.514","0.237085","152.825"
"2022","158","1","8.29394","-0.00993","18.296","0.282172","150.038"
"2022","158","1.5","6.68792","0.00199","18.035","0.273572","150.738"
"2022","158","2","2.88914","-0.0205","17.757","0.165538","138.98"
"2022","158","2.5","5.36347","-0.0384","17.632","0.120447","125.092"
"2022","158","3","7.93075","-0.00199","17.709","0.19338","128.052"
"2022","158","3.5","5.16429","-0.000662","17.466","0.124905","47.1302"
"2022","158","4","4.46145","0.0212","17.135","0.0747","35.6692"
"2022","158","4.5","-9999","0.0437","17.025","0.105146","37.9178"
"2022","158","5","-9999","2.83257","17.237","0.167516","56.2683"
"2022","158","5.5","6.81365","18.4392","17.414","0.108965","63.3551"
"2022","158","6","1.7028","29.3173","17.854","0.147447","92.2419"
"2022","158","6.5","6.72285","47.7963","18.711","0.27452","107.94"
"2022","158","7","-9999","88.2718","19.922","0.309834","158.4"
"2022","158","7.5","-6.31335","176.189","21.03","0.316939","156.977"
"2022","158","8","-9.38938","320.935","21.921","0.350996","157.889"
"2022","158","8.5","-13.9209","441.182","22.958","0.302545","160.24"
"2022","158","9","-11.5941","376.919","23.685","0.306164","163.489"
"2022","158","9.5","-13.185","482.697","24.208","0.302665","163.095"
"2022","158","10","-14.051","489.122","24.442","0.308286","162.772"
"2022","158","10.5","-17.8839","821.082","25.4570000000001","0.378299","162.079"
"2022","158","11","-16.1284","562.301","25.77","0.32592","166.191"
"2022","158","11.5","-19.1957","904.715","26.494","0.397992","161.311"
"2022","158","12","-14.1963","814.665","26.823","0.362204","157.994"
"2022","158","12.5","-13.8289","744.459","27.196","0.345463","162.523"
"2022","158","13","-15.51","707.664","27.443","0.37678","159.801"
"2022","158","13.5","-16.4078","648.275","27.645","0.391517","164.647"
"2022","158","14","-18.2586","650.666","27.496","0.512523","162.04"
"2022","158","14.5","-14.3516","645.293","27.836","0.484596","162.034"
"2022","158","15","-17.6171","633.521","28.101","0.392498","164.574"
"2022","158","15.5","-15.0474","463.718","28.355","0.346741","166.726"
"2022","158","16","-15.2457","480.414","28.414","0.425235","163.798"
"2022","158","16.5","-9.81436","475.359","28.578","0.42887","162.646"
"2022","158","17","-5.75403","229.207","28.074","0.348768","163.632"
"2022","158","17.5","-6.68866","336.462","28.424","0.232016","163.364"
"2022","158","18","-1.68665","124.839","27.9","0.320975","161.206"
"2022","158","18.5","2.73884","46.1089","27.655","0.258406","159.916"
"2022","158","19","20.5003","34.866","26.958","0.207704","136.789"
"2022","158","19.5","-9999","9.7409","25.151","0.0971","69.9803"
"2022","158","20","-6.74437","0.505745","24.34","0.10171","62.3503"
"2022","158","20.5","-9999","0.0179","24.383","0.139822","78.9489"
"2022","158","21","38.177","-0.0139","25.08","0.343255","147.656"
"2022","158","21.5","6.4939","-0.0139","25.426","0.380492","159.909"
"2022","158","22","4.41939","0.000662","25.182","0.322892","158.851"
"2022","158","22.5","7.42986","0.00861","24.867","0.212112","155.491"
"2022","158","23","3.71338","0.0245","24.755","0.234504","158.756"
"2022","158","23.5","13.7282","0.0165","24.468","0.211094","158.496"
"2022","159","0","18.0868","0.0185","24.002","0.240936","169.906"
"2022","159","0.5","9.54878","0.00927","23.922","0.191844","161.026"
"2022","159","1","3.50895","0.00463","23.777","0.219461","170.345"
"2022","159","1.5","3.98215","0.0185","23.466","0.163802","170.998"
"2022","159","2","4.57075","0.00662","23.349","0.236349","172.883"
"2022","159","2.5","15.2599","0.0139","23.003","0.229798","196.822"
"2022","159","3","3.68628","0.0146","22.944","0.122408","166.541"
"2022","159","3.5","4.73751","0.00728","22.869","0.175276","163.235"
"2022","159","4","3.38891","-0.00331","22.662","0.125517","163.073"
"2022","159","4.5","4.17088","0.0331","22.64","0.155504","161.852"
"2022","159","5","3.74261","3.13112","22.61","0.132452","163.98"
"2022","159","5.5","2.49301","23.1716","22.721","0.229493","162.102"
"2022","159","6","0.120097","46.7457","22.912","0.208324","163.15"
"2022","159","6.5","-1.77367","71.608","23.067","0.274862","171.359"
"2022","159","7","-2.88285","95.7653","23.406","0.28171","173.718"
"2022","159","7.5","-3.44507","114.288","24.035","0.24821","166.613"
"2022","159","8","-10.5618","403.357","25.019","0.207282","171.783"
"2022","159","8.5","-16.6045","557.081","26.0700000000001","0.215512","179.461"
"2022","159","9","-18.6815","638.66","27.156","0.346388","216.485"
"2022","159","9.5","-18.759","714.215","28.045","0.357347","250.721"
"2022","159","10","-18.74","785.878","28.491","0.373677","222.345"
"2022","159","10.5","-21.5793","847.723","29.042","0.297489","204.87"
"2022","159","11","-16.2788","878.677","29.506","0.298546","190.585"
"2022","159","11.5","-14.0543","960.465","30.325","0.403413","243.517"
"2022","159","12","-18.6878","865.72","30.4","0.251672","204.225"
"2022","159","12.5","-13.5259","729.693","30.465","0.207767","188.34"
"2022","159","13","-12.8243","575.895","30.264","0.134257","132.479"
"2022","159","13.5","-11.8514","608.776","30.819","0.139082","196.764"
"2022","159","14","-14.2672","832.144","30.996","0.127191","174.262"
"2022","159","14.5","-5.92446","334.012","30.208","0.162252","127.806"
"2022","159","15","-9.69686","467.827","30.987","0.192405","171.567"
"2022","159","15.5","-9999","346.273","29.84","0.0924","86.244"
"2022","159","16","-7.55121","492.801","30.995","0.163181","139.983"
"2022","159","16.5","-14.1839","435.557","31.49","0.269373","165.447"
"2022","159","17","-9.35599","410.98","31.17","0.253692","166.683"
"2022","159","17.5","3.26149","166.186","30.374","0.193772","149.344"
"2022","159","18","11.7838","199.084","30.592","0.259655","144.364"
"2022","159","18.5","6.64115","93.1578","28.892","0.0795","84.5553"
"2022","159","19","9.92091","28.8169","28.717","0.479425","155.569"
"2022","159","19.5","4.76523","7.98138","28.111","0.519156","168.253"
"2022","159","20","4.19201","0.151591","27.348","0.368026","161.015"
"2022","159","20.5","3.41687","0.0232","26.677","0.306658","169.54"
"2022","159","21","4.65432","0.00794","26.3440000000001","0.30582","167.459"
"2022","159","21.5","1.90654","0.0159","26.013","0.208344","172.332"
"2022","159","22","2.74632","0.0192","25.79","0.235927","163.815"
"2022","159","22.5","2.39924","-0.00596","25.504","0.259127","172.861"
"2022","159","23","3.96548","0.0139","25.085","0.302115","162.763"
"2022","159","23.5","4.91138","0.0172","24.771","0.18764","167.878"
"2022","160","0","8.20773","0.00794","24.552","0.287773","165.384"
"2022","160","0.5","4.50464","0.00265","24.396","0.299495","168.97"
"2022","160","1","4.57066","-0.00331","24.167","0.334999","171.045"
"2022","160","1.5","3.54036","0.00397","24.008","0.352696","170.62"
"2022","160","2","3.3365","-0.000662","23.896","0.253737","172.944"
"2022","160","2.5","3.62584","-0.0159","23.77","0.347096","176.59"
"2022","160","3","3.4677","-0.00397","23.659","0.264048","174.077"
"2022","160","3.5","3.30025","0.00927","23.467","0.347387","163.357"
"2022","160","4","4.50664","-0.00662","23.324","0.303015","170.415"
"2022","160","4.5","3.12888","0.0199","23.323","0.264408","165.99"
"2022","160","5","3.78769","1.45236","23.315","0.275629","167.348"
"2022","160","5.5","1.97381","18.5319","23.3200000000001","0.292278","165.391"
"2022","160","6","-9999","50.094","23.442","0.316509","190.255"
"2022","160","6.5","-9999","88.3281","23.796","0.376444","198.677"
"2022","160","7","-8.00447","114.753","23.986","0.299454","211.163"
"2022","160","7.5","-5.60907","132.862","24.076","0.32323","185.653"
"2022","160","8","-18.7388","365.273","25.021","0.444433","228.856"
"2022","160","8.5","-11.3893","399.307","25.712","0.445108","238.98"
"2022","160","9","-12.3595","491.388","26.055","0.385303","273.85"
"2022","160","9.5","-13.85","639.178","27.016","0.433977","288.475"
"2022","160","10","-16.7254","748.795","28.175","0.38478","304.835"
"2022","160","10.5","-14.7903","855.997","28.5700000000001","0.482302","322.923"
"2022","160","11","-14.0268","905.044","28.937","0.399989","324.493"
"2022","160","11.5","-12.067","912.975","29.236","0.354807","326.555"
"2022","160","12","-9.96118","823.27","29.365","0.322072","334.317"
"2022","160","12.5","-10.8649","831.868","29.587","0.39218","326.821"
"2022","160","13","-13.2477","872.552","29.86","0.352059","311.548"
"2022","160","13.5","-11.9827","523.761","29.45","0.418141","312.33"
"2022","160","14","-9.43168","700.842","29.709","0.36098","332.197"
"2022","160","14.5","-11.148","758.259","29.959","0.376057","327.475"
"2022","160","15","-9.58914","423.11","29.319","0.308385","332.76"
"2022","160","15.5","-4.36258","402.745","29.162","0.397124","339.227"
"2022","160","16","-2.29909","379.341","28.83","0.29081","344.179"
"2022","160","16.5","-4.87141","405.187","29.51","0.283839","339.392"
"2022","160","17","-2.95878","286.627","29.317","0.229838","339.116"
"2022","160","17.5","-0.105965","191.155","28.053","0.169085","348.832"
"2022","160","18","6.79031","160.414","27.655","0.194124","359.745"
"2022","160","18.5","5.05106","88.6259","26.7","0.107187","31.2243"
"2022","160","19","-9999","46.6709","25.649","0.0847","0.777699"
"2022","160","19.5","14.7652","12.0624","25.035","0.107019","327.022"
"2022","160","20","-9999","0.905575","24.465","0.133626","328.022"
"2022","160","20.5","-1.47524","0.045","23.247","0.0908","340.964"
"2022","160","21","-0.544066","0.0285","22.633","0.0459","10.8689"
"2022","160","21.5","0.165062","0.0305","21.639","0.0353","20.9777"
"2022","160","22","0.373624","0.0271","20.56","0.0358","351.456"
"2022","160","22.5","-0.850134","0.00993","19.716","0.0293","347.278"
"2022","160","23","-9999","0.0139","19.083","0.0285","359.581"
"2022","160","23.5","1.80211","-0.00199","18.54","0.0187","355.856"
"2022","161","0","3.35877","0.00861","18.335","0.0359","3.41228"
"2022","161","0.5","1.87857","0.0119","17.92","0.0505","4.71272"
"2022","161","1","-9999","0.00927","17.592","0.0277","0.531714"
"2022","161","1.5","-0.902707","0.00132","17.155","0.0399","0.830452"
"2022","161","2","-9999","-0.00132","16.817","0.0282","356.833"
"2022","161","2.5","-0.426114","0.00596","16.592","0.0136","341.869"
"2022","161","3","-1.03541","0.0192","15.999","0.017","349.343"
"2022","161","3.5","-4.32064","0.00265","15.309","0.027","360"
"2022","161","4","-0.766073","0.00265","14.655","0.0388","344.059"
"2022","161","4.5","0.453941","0.0688","14.181","0.0292","342.339"
"2022","161","5","0.0269","2.95371","13.671","0.0462","340.922"
"2022","161","5.5","-0.569509","11.646","13.596","0.0176","353.096"
"2022","161","6","-2.18619","21.5816","13.789","0.0478","20.1193"
"2022","161","6.5","4.15478","28.3879","14.622","0.0637","30.1814"
"2022","161","7","-3.00013","55.7604","15.872","0.04","71.7725"
"2022","161","7.5","-2.89632","108.99","18.089","0.229642","13.6358"
"2022","161","8","3.14481","430.505","20.315","0.284358","334.755"
"2022","161","8.5","-5.96574","579.635","21.827","0.257792","325.752"
"2022","161","9","-8.56424","668.37","22.691","0.300619","316.471"
"2022","161","9.5","-11.5802","751.566","23.481","0.245519","299.686"
"2022","161","10","-16.9284","823.63","23.833","0.249898","337.728"
"2022","161","10.5","-16.7224","897.91","24.181","0.236372","247.569"
"2022","161","11","-20.4692","961.486","24.618","0.249946","227.438"
"2022","161","11.5","-19.1652","818.071","24.572","0.180004","67.6188"
"2022","161","12","-16.0098","961.684","24.644","0.21065","188.49"
"2022","161","12.5","-16.1546","955.803","24.947","0.362681","164.427"
"2022","161","13","-14.8288","606.353","25.156","0.285299","164.23"
"2022","161","13.5","-16.4916","808.752","25.304","0.163267","160.751"
"2022","161","14","-8.57894","503.899","25.676","0.197703","274.125"
"2022","161","14.5","-16.5431","585.262","25.171","0.279397","138.799"
"2022","161","15","-12.5866","601.548","25.825","0.122649","188.384"
"2022","161","15.5","-9.10303","685.658","26.676","0.154427","279.695"
"2022","161","16","-15.4181","540.688","26.275","0.430645","204.026"
"2022","161","16.5","-11.2066","451.827","26.56","0.222918","266.345"
"2022","161","17","-8.20169","321.638","26.571","0.12999","286.256"
"2022","161","17.5","-6.0044","315.404","26.318","0.25241","352.283"
"2022","161","18","2.62156","239.38","25.479","0.0695","59.096"
"2022","161","18.5","-2.38127","177.089","25.452","0.153083","35.0795"
"2022","161","19","-0.373841","33.832","23.175","0.0677","334.832"
"2022","161","19.5","-0.868106","9.05973","21.455","0.0148","2.24669"
"2022","161","20","-0.413074","0.867843","20.133","0.0198","332.454"
"2022","161","20.5","-1.33333","0.0437","19.197","0.0382","348.508"
"2022","161","21","2.29805","0.0285","18.689","0.0727","343.339"
"2022","161","21.5","2.17786","0.0152","18.811","0.0695","35.4299"
"2022","161","22","-3.77427","-0.0053","19.742","0.125923","48.1615"
"2022","161","22.5","13.4158","-0.0212","20.698","0.171557","74.1343"
"2022","161","23","12.9369","0.00728","21.106","0.22587","86.3969"
"2022","161","23.5","35.275","-0.00861","21.241","0.143175","128.69"
"2022","162","0","3.68282","-0.00861","20.712","0.144478","44.6986"
"2022","162","0.5","0.954329","0.0185","20.311","0.0781","25.6502"
"2022","162","1","5.57294","0.0106","19.948","0.124977","173.838"
"2022","162","1.5","6.3778","-0.00596","20.328","0.205371","165.525"
"2022","162","2","8.06785","0.0113","20.422","0.146689","188.381"
"2022","162","2.5","14.5035","0.0298","19.954","0.248802","190.003"
"2022","162","3","11.5778","0.0205","19.4450000000001","0.152402","121.198"
"2022","162","3.5","1.95375","0.045","18.045","0.0545","27.3071"
"2022","162","4","9.54608","0.0318","17.536","0.0912","23.7826"
"2022","162","4.5","-13.2985","0.0338","17.812","0.0936","21.4036"
"2022","162","5","11.8132","2.18252","17.339","0.142019","259.631"
"2022","162","5.5","-9999","14.3429","17.18","0.277603","344.643"
"2022","162","6","-4.41169","24.896","16.504","0.0668","15.7823"
"2022","162","6.5","11.4998","36.8016","16.961","0.0533","36.4321"
"2022","162","7","21.6461","42.8169","18.794","0.120191","99.9068"
"2022","162","7.5","3.49727","119.722","20.351","0.107095","126.205"
"2022","162","8","-4.18656","421.511","22.104","0.181566","223.909"
"2022","162","8.5","-12.9434","465.888","23.275","0.2938","151.716"
"2022","162","9","-4.27465","429.878","23.153","0.108354","101.259"
"2022","162","9.5","-16.3684","628.209","24.603","0.18698","146.469"
"2022","162","10","-21.4935","820.806","25.348","0.18686","159.771"
"2022","162","10.5","-17.3785","820.013","26.271","0.169041","183.971"
"2022","162","11","-13.075","518.697","26.293","0.263128","304.997"
"2022","162","11.5","-3.86553","432.762","26.151","0.185526","120.301"
"2022","162","12","-22.1267","538.105","26.407","0.214015","153.422"
"2022","162","12.5","-23.9466","627.465","26.799","0.150776","162.38"
"2022","162","13","-18.1332","703.618","27.328","0.181274","167.023"
"2022","162","13.5","-5.96285","369.098","27.045","0.1649","105.962"
"2022","162","14","-9999","461.682","26.14","0.0747","81.5054"
"2022","162","14.5","-9.55636","372.407","26.166","0.0878","104.931"
"2022","162","15","-10.4122","511.849","27.372","0.166018","152.07"
"2022","162","15.5","-2.55627","265.486","26.448","0.176352","100.356"
"2022","162","16","-9999","218.926","25.376","0.111719","54.9689"
"2022","162","16.5","-8.53427","325.371","25.826","0.223414","310.633"
"2022","162","17","-9.25427","315.035","25.632","0.237936","293.302"
"2022","162","17.5","-6.41727","258.848","25.543","0.202111","325.425"
"2022","162","18","-3.5499","296.83","25.931","0.225245","254.362"
"2022","162","18.5","-9999","135.038","25.472","0.154389","183.853"
"2022","162","19","-1.32756","26.6543","24.258","0.0783","83.6034"
"2022","162","19.5","1.87406","10.5161","22.798","0.0349","60.4476"
"2022","162","20","-0.773909","0.614308","21.577","0.0397","86.5252"
"2022","162","20.5","1.24412","0.0218","20.768","0.0507","37.9015"
"2022","162","21","-1.41772","0.00662","20.365","0.0459","357.451"
"2022","162","21.5","-9999","0.0265","20.039","0.0661","5.85761"
"2022","162","22","6.93451","0.00861","19.889","0.073","16.6905"
"2022","162","22.5","-9999","-0.0152","20.328","0.0982","36.2224"
"2022","162","23","-9999","1.82e-18","20.461","0.109597","42.0755"
"2022","162","23.5","58.3813","-0.0285","22.083","0.358838","138.781"
"2022","163","0","10.8295","-0.0589","23.36","0.377193","157.863"
"2022","163","0.5","11.1777","-0.0146","23.258","0.243548","159.797"
"2022","163","1","4.92159","-0.0053","23.055","0.225615","163.571"
"2022","163","1.5","2.91303","0.00596","22.833","0.332607","164.311"
"2022","163","2","14.1324","0.00463","22.5820000000001","0.355801","160.208"
"2022","163","2.5","21.5463","0.0338","22.252","0.252025","140.863"
"2022","163","3","5.87884","0.0285","21.571","0.129382","129.011"
"2022","163","3.5","5.24853","0.0159","21.609","0.168764","158.945"
"2022","163","4","8.20409","0.0152","21.7","0.115896","164.075"
"2022","163","4.5","-9999","0.000662","21.544","0.101941","152.245"
"2022","163","5","12.0464","0.661309","21.021","0.0887","51.0485"
"2022","163","5.5","53.271","7.08904","21.138","0.215364","127.911"
"2022","163","6","3.80909","22.1078","21.621","0.0978","205.822"
"2022","163","6.5","17.6308","48.1934","21.523","0.0624","57.3715"
"2022","163","7","-9999","89.883","21.66","0.0771","77.0773"
"2022","163","7.5","17.3432","105.674","22.092","0.0723","144.592"
"2022","163","8","-4.7352","97.0568","22.347","0.123798","159.863"
"2022","163","8.5","-7.16018","224.025","22.934","0.171178","171.044"
"2022","163","9","-12.3553","206.466","23.555","0.259124","169.829"
"2022","163","9.5","-9999","172.023","23.999","0.0872","167.757"
"2022","163","10","-5.83109","188.15","24.706","0.277758","160.898"
"2022","163","10.5","2.4342","67.4826","24.236","0.0902","69.7735"
"2022","163","11","-9999","11.4607","21.883","0.370664","338.849"
"2022","163","11.5","-9999","60.2605","20.036","0.374616","157.847"
"2022","163","12","-25.5459","187.08","20.649","0.417154","77.8771"
"2022","163","12.5","-38.3714","848.589","22.568","0.176727","189.696"
"2022","163","13","-9999","870.679","24.659","0.176582","171.118"
"2022","163","13.5","-16.5154","918.408","25.039","0.209263","174.656"
"2022","163","14","-14.6232","870.037","26.376","0.289879","179.775"
"2022","163","14.5","-13.2617","758.815","27.519","0.371442","159.859"
"2022","163","15","-15.6166","765.127","27.135","0.282738","170.076"
"2022","163","15.5","-9.91716","466.622","26.651","0.369763","162.762"
"2022","163","16","-9999","233.829","25.617","0.124214","109.852"
"2022","163","16.5","-9999","438.632","26.658","0.32208","147.435"
"2022","163","17","-9999","285.776","25.891","0.128733","86.8183"
"2022","163","17.5","-9999","189.79","26.649","0.39171","132.011"
"2022","163","18","-3.7953","194.002","26.321","0.353717","165.003"
"2022","163","18.5","18.2589","37.5086","25.293","0.212822","122.988"
"2022","163","19","11.024","17.8805","24.372","0.139726","91.4703"
"2022","163","19.5","14.851","7.36972","23.946","0.106901","130.94"
"2022","163","20","24.7479","0.613647","24.134","0.168067","155.895"
"2022","163","20.5","16.7783","0.0205","24.124","0.13011","173.78"
"2022","163","21","7.09395","-0.00132","23.925","0.0967","177.849"
"2022","163","21.5","2.91369","0.0172","24.073","0.108119","178.706"
"2022","163","22","5.7896","0.0152","23.956","0.207634","176.356"
"2022","163","22.5","3.31294","0.00397","23.973","0.161991","173.909"
"2022","163","23","2.20547","-0.00463","23.924","0.249824","163.775"
"2022","163","23.5","4.20736","0.0139","23.889","0.217518","164.291"
"2022","164","0","6.83765","0.0218","23.729","0.146091","180.745"
"2022","164","0.5","4.98001","0.000662","23.779","0.115865","228.721"
"2022","164","1","-9999","0.0205","22.788","0.0727","22.3902"
"2022","164","1.5","-9999","0.00861","22.696","0.0507","327.521"
"2022","164","2","-9999","0.0113","22.663","0.0925","344.905"
"2022","164","2.5","11.6024","0.00728","22.634","0.161381","47.5647"
"2022","164","3","-8.80307","0.0225","22.286","0.0387","76.8704"
"2022","164","3.5","37.1976","0.00662","22.022","0.146737","156.458"
"2022","164","4","7.96212","-0.0199","22.404","0.178457","166.181"
"2022","164","4.5","3.35778","0.0305","22.388","0.126685","157.238"
"2022","164","5","-9999","2.32484","21.973","0.250725","3.50615"
"2022","164","5.5","36.7537","14.0338","21.414","0.13257","135.258"
"2022","164","6","32.422","27.446","22.092","0.157505","154.566"
"2022","164","6.5","31.4065","40.8985","22.713","0.170062","152.892"
"2022","164","7","0.142232","55.8273","23.369","0.13556","165.646"
"2022","164","7.5","-7.19492","157.566","24.155","0.204276","208.578"
"2022","164","8","-5.70885","328.899","25.102","0.258923","176.557"
"2022","164","8.5","-11.3241","448.714","26.139","0.256198","203.388"
"2022","164","9","-17.0156","367.938","26.733","0.190425","189.945"
"2022","164","9.5","-27.9149","626.371","27.987","0.294174","236.382"
"2022","164","10","-22.4308","750.239","29.032","0.263606","255.366"
"2022","164","10.5","-11.4552","612.311","29.748","0.152747","181.758"
"2022","164","11","-16.9827","790.521","30.659","0.158535","163.863"
"2022","164","11.5","-17.606","897.518","31.424","0.120287","169.15"
"2022","164","12","-16.1392","908.539","31.662","0.132553","164.97"
"2022","164","12.5","-17.5189","923.682","32.73","0.383579","243.624"
"2022","164","13","-15.6386","834.802","33.549","0.370927","282.511"
"2022","164","13.5","-12.246","840.983","33.42","0.29148","283.966"
"2022","164","14","-14.578","852.651","33.75","0.335423","263.534"
"2022","164","14.5","-12.4978","775.292","34.054","0.354531","295.433"
"2022","164","15","-11.7112","714.103","34.189","0.473086","292.662"
"2022","164","15.5","-9.27829","654.747","34.234","0.326953","315.182"
"2022","164","16","0.173761","556.838","34.13","0.254281","324.377"
"2022","164","16.5","-0.884027","503.286","34.25","0.274325","321.832"
"2022","164","17","-5.26899","406.125","34.329","0.294498","306.623"
"2022","164","17.5","-0.170058","313.125","34.201","0.2602","321.324"
"2022","164","18","15.3201","213.114","33.61","0.294084","330.923"
"2022","164","18.5","2.82278","71.4849","31.43","0.09","18.0835"
"2022","164","19","2.81934","40.6172","29.0940000000001","0.0628","4.83175"
"2022","164","19.5","-9999","13.1812","28.265","0.0388","113.185"
"2022","164","20","9.30211","0.50045","27.396","0.0748","73.2982"
"2022","164","20.5","10.0167","0.0384","26.737","0.0536","4.67541"
"2022","164","21","-9999","0.0139","26.3200000000001","0.164077","39.0764"
"2022","164","21.5","22.0885","0.0159","26.061","0.0456","357.743"
"2022","164","22","6.57804","0.0245","25.795","0.0319","16.3502"
"2022","164","22.5","8.9467","0.00861","25.458","0.0388","54.642"
"2022","164","23","-9999","0.00132","25.19","0.178286","26.2121"
"2022","164","23.5","-9999","0.0126","24.834","0.0289","8.46956"
"2022","165","0","7.92596","0.000662","24.642","0.0256","347.368"
"2022","165","0.5","37.3403","0.0126","24.744","0.138948","62.556"
"2022","165","1","49.4212","0.00397","24.838","0.184979","83.6813"
"2022","165","1.5","-5.63192","0.00596","24.529","0.038","39.9347"
"2022","165","2","-21.6067","-0.00927","24.553","0.149539","355.659"
"2022","165","2.5","56.6715","-0.00397","24.503","0.156624","135.26"
"2022","165","3","22.0097","-0.0185","26.098","0.198383","163.377"
"2022","165","3.5","-9999","-0.0053","26.431","0.230019","157.828"
"2022","165","4","13.6686","2e-08","26.227","0.0973","204.984"
"2022","165","4.5","9.96027","0.0391","26.227","0.109801","262.429"
"2022","165","5","-9999","2.52476","24.947","0.0351","343.082"
"2022","165","5.5","-9999","29.1936","24.512","0.143377","342.439"
"2022","165","6","6.75495","71.9615","26.035","0.235526","301.091"
"2022","165","6.5","4.69032","54.2796","26.317","0.100303","20.9288"
"2022","165","7","13.9374","54.5285","25.781","0.038","109.064"
"2022","165","7.5","10.5926","24.1586","25.649","0.223443","250.471"
"2022","165","8","-9999","46.7153","26.239","0.327313","339.692"
"2022","165","8.5","-9999","140.311","25.016","0.199279","275.594"
"2022","165","9","-9999","179.793","25.056","0.300989","325.799"
"2022","165","9.5","-10.5008","195.711","25.815","0.140807","36.86"
"2022","165","10","-6.77143","394.182","26.997","0.252087","10.6629"
"2022","165","10.5","-9999","393.185","26.689","0.0798","36.1882"
"2022","165","11","-12.0682","722.575","28.551","0.200101","342.456"
"2022","165","11.5","-19.4264","760.366","29.59","0.437193","307.56"
"2022","165","12","-20.0433","289.684","28.268","0.645961","312.761"
"2022","165","12.5","-4.95278","384.678","25.514","0.581584","326.422"
"2022","165","13","-9999","256.62","24.679","0.542268","337.683"
"2022","165","13.5","-11.2796","398.007","24.541","0.480151","324.074"
"2022","165","14","-12.9099","486.522","25.436","0.534048","332.117"
"2022","165","14.5","-14.4504","506.953","25.849","0.40227","330.725"
"2022","165","15","-12.8336","414.149","26.502","0.355809","340.646"
"2022","165","15.5","-11.7452","307.407","26.408","0.357165","337.31"
"2022","165","16","-12","411.345","26.733","0.341827","334.034"
"2022","165","16.5","-12.3739","408.307","27.162","0.289793","333.579"
"2022","165","17","-12.5972","273.415","27.336","0.321537","332.515"
"2022","165","17.5","-4.0626","181.348","27.121","0.253923","337.607"
"2022","165","18","-4.19042","258.052","27.188","0.209073","328.567"
"2022","165","18.5","1.92103","124.065","27.144","0.265431","342.104"
"2022","165","19","4.13099","33.6917","25.853","0.0755","340.342"
"2022","165","19.5","4.9193","21.9106","24.984","0.112894","337.356"
"2022","165","20","1.13211","3.8957","24.171","0.0503","27.3247"
"2022","165","20.5","4.80014","0.0377","23.656","0.0453","349.189"
"2022","165","21","-9999","0.0258","23.221","0.0359","342.719"
"2022","165","21.5","2.74364","0.0179","22.931","0.0607","349.636"
"2022","165","22","-9999","0.00463","22.749","0.0287","343.045"
"2022","165","22.5","3.65203","0.0185","22.605","0.0323","350.047"
"2022","165","23","-9999","0.0258","22.307","0.0553","356.48"
"2022","165","23.5","-4.32521","0.00132","22.284","0.0309","2.41779"
"2022","166","0","11.7815","0.00662","22.203","0.0474","29.0702"
"2022","166","0.5","-0.786042","0.0152","21.991","0.0324","1.68636"
"2022","166","1","-9999","0.00596","22.039","0.0644","36.6436"
"2022","166","1.5","-3.79506","0.0185","21.939","0.0474","358.37"
"2022","166","2","8.38736","0.0159","21.75","0.0222","349.773"
"2022","166","2.5","-9999","0.000662","21.535","0.0305","354.222"
"2022","166","3","-16.0867","0.00662","21.311","0.0411","3.77264"
"2022","166","3.5","1.21698","0.00993","21.02","0.0245","11.9503"
"2022","166","4","-9999","-0.000662","20.635","0.0127","350.213"
"2022","166","4.5","-9999","0.0556","20.31","0.0283","347.813"
"2022","166","5","-2.38237","2.57176","20.0700000000001","0.0349","351.23"
"2022","166","5.5","-9999","12.5079","19.958","0.0401","8.38344"
"2022","166","6","15.3907","22.0178","19.754","0.0301","2.10454"
"2022","166","6.5","-9999","27.1653","20.175","0.0333","50.0249"
"2022","166","7","-13.3431","31.664","21.264","0.0281","67.3026"
"2022","166","7.5","-9999","102.153","22.405","0.0346","64.8205"
"2022","166","8","-9999","414.589","24.789","0.0589","138.677"
"2022","166","8.5","-6.0485","537.964","25.326","0.177974","159.656"
"2022","166","9","-6.12591","483.641","25.449","0.19191","152.414"
"2022","166","9.5","-17.4295","714.437","26.347","0.333727","168.398"
"2022","166","10","-21.881","778.604","26.777","0.330036","172.957"
