file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,RSSI_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,air_t_mean,air_p_mean,u_mean,v_mean,w_mean,ts_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[W+1m-2],[#],[W+1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[mmol+1s-1m-2],[#],[mmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,--,[m+1s-1K+1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2022-06-29T120000_AIU-1200.ghg,2022-06-29,12:30,180.521,1,18000,18000,-0.112919,0,0.141940E-01,72.7840,0,7.83711,416.374,0,34.0860,-14.1306,0,2.12316,9.50533,0,0.778144,0.400741,0,0.282897E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.476746E-10,-0.242460E-11,-0.247976E-12,-9999,16.0253,393.631,402.955,0.00000,1,815.002,20.0190,20.4280,0.00000,1,0.833543E-01,2.09836,2.14806,-0.100000,0,-9999,-9999,-9999,-9999,9,310.938,302.377,102347.,1.17026,1016.82,0.245632E-01,0.615945,0.146863E-01,2049.43,4046.99,0.125496E-01,50.6409,1997.56,291.050,-1.19294,2.34371,-0.357123E-01,2.63009,-0.252470E-13,-0.297496E-14,2.63009,5.75748,163.251,116.976,-0.778007,-9999,0.310628,0.735020,-36.5954,-0.114725,0.174804,0.196911,0,35.2224,-5.34514,12.0907,30.1076,45.9160,64.3978,96.4796,-0.111845,1.00960,97.1244,1.01457,373.329,1.07362,-19.6666,1.07362,8.52267,1.07362,0.310082,1.09924,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,1,1,13,4,3,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.791922,0.508858,0.169261,0.260551,0.266920E-01,3583.49,0.357554E-05,-9999,0.816211E-01,-0.196666E-01,8.52267,0.310082E-03,-9999,302.404,102132.,0.433997E-03,0.694005E-02,-0.502473E-02,0.496299E-03,394.469,23.1863,20.1208,102.984,2.08024,81.6173,0.978079E-04,0.00000,0.410991E-04,0.00000,9999.99,9999.99,9999.99
2022-06-29T123000_AIU-1200.ghg,2022-06-29,13:00,180.542,1,18000,18000,-0.637283E-01,0,0.186578E-01,86.8433,0,12.0271,472.178,0,43.9695,-17.3918,0,2.29892,10.7845,0,1.00426,0.405275,0,0.341931E-01,-9999,-9999,-9999,2.13328,7.33688,0.115733,0.167573,-0.147005E-02,-9999,-0.374445E-09,-0.201012E-10,-0.193289E-11,-9999,16.0263,394.429,403.956,0.00000,1,860.333,21.1739,21.6319,0.00000,1,0.827281E-01,2.08821,2.13865,0.00000,1,-9999,-9999,-9999,-9999,9,311.519,302.872,102314.,1.16746,1017.48,0.246113E-01,0.698836,0.155032E-01,2166.97,4164.06,0.132794E-01,52.0398,1997.09,291.939,-0.930602,1.84860,-0.387903E-01,2.06999,-0.925562E-13,-0.233644E-13,2.06999,5.63937,167.418,116.721,-1.07375,-9999,0.233639,1.05337,-13.0506,-0.321701,0.183921,0.312912,0,26.3128,-3.99307,9.03234,22.4918,34.3014,48.1082,72.0749,-0.630717E-01,1.01041,114.605,1.01390,423.494,1.06988,-23.8484,1.06988,9.67255,1.06988,0.307646,1.09640,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,2,1,0,16,3,2,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.24986,0.658518,0.198356,0.362552,0.153453E-01,2844.49,0.323734E-05,-9999,0.964797E-01,-0.238484E-01,9.67255,0.307646E-03,-9999,302.935,102098.,0.431784E-03,0.694918E-02,-0.504024E-02,0.493043E-03,395.320,23.6379,20.4344,103.795,2.06916,81.5272,0.986261E-04,0.130548E-07,0.443760E-04,0.130546E-07,9999.99,9999.99,9999.99
2022-06-29T130000_AIU-1200.ghg,2022-06-29,13:30,180.562,1,18000,18000,-0.127367,0,0.180978E-01,70.1644,0,9.09786,416.019,0,30.4283,-15.2602,0,1.60199,9.50091,0,0.694912,0.392720,0,0.262493E-01,-9999,-9999,-9999,-0.421437,4.97936,-0.120788,0.113717,-0.410079E-03,-9999,-0.196110E-10,-0.109404E-11,-0.101321E-12,-9999,15.9919,393.596,403.511,0.00000,1,892.142,21.9577,22.4506,0.00000,1,0.826223E-01,2.08538,2.13791,-0.100000,0,-9999,-9999,-9999,-9999,9,311.452,302.774,102277.,1.16706,1017.93,0.246123E-01,0.615659,0.160764E-01,2246.36,4140.70,0.137751E-01,54.2507,1894.35,292.516,-1.51130,2.29336,-0.131241E-01,2.74658,0.529340E-13,-0.122631E-14,2.74658,6.36937,157.555,123.384,-0.273781,-9999,0.330355,1.04803,-45.6567,-0.919559E-01,0.168657,0.178783,0,33.0741,-5.01912,11.3533,28.2712,43.1154,60.4700,90.5951,-0.126167,1.00951,94.5322,1.01477,371.577,1.07451,-20.5861,1.07451,8.48595,1.07451,0.303651,1.09995,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,0,3,2,15,11,2,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.13785,0.734132,0.224080,0.308194,0.109956E-01,1910.82,0.257513E-05,-9999,0.795737E-01,-0.205861E-01,8.48595,0.303651E-03,-9999,302.664,102062.,0.429007E-03,0.694880E-02,-0.504578E-02,0.489622E-03,394.255,24.6107,21.0905,103.924,2.06565,81.4255,0.112251E-03,0.00000,0.536834E-04,0.00000,9999.99,9999.99,9999.99
2022-06-29T133000_AIU-1200.ghg,2022-06-29,14:00,180.583,1,18000,18000,-0.134962,0,0.168047E-01,26.0807,0,9.36429,339.448,0,24.6621,-13.2609,0,1.33311,7.74815,0,0.562929,0.360232,0,0.239282E-01,-9999,-9999,-9999,-2.32948,3.74023,-0.187224,0.853733E-01,0.340794E-04,-9999,0.182859E-09,0.105085E-10,0.948488E-12,-9999,15.9642,392.308,402.610,0.00000,1,917.432,22.5451,23.0652,0.00000,1,0.828063E-01,2.08562,2.14038,-0.100000,0,-9999,-9999,-9999,-9999,9,311.095,302.235,102253.,1.16861,1018.24,0.245742E-01,0.502080,0.165321E-01,2305.92,4013.86,0.141468E-01,57.4490,1707.94,292.938,-1.59266,2.75749,0.122884E-01,3.18440,0.774112E-13,0.114543E-13,3.18440,7.41817,160.618,120.010,0.221102,-9999,0.339837,1.08348,-133.702,-0.314011E-01,0.768326E-01,0.644952E-01,0,33.3103,-5.05497,11.4344,28.4732,43.4234,60.9019,91.2421,-0.133713,1.00934,46.2844,1.01565,305.068,1.07805,-16.1948,1.07805,6.96338,1.07805,0.291061,1.10285,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800010009,899999999,899999999,89999,89999,89,89,1,2,1,5,3,1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.07450,0.859477,0.232986,0.292297,0.824428E-02,1424.13,0.275656E-05,-9999,0.388966E-01,-0.161948E-01,6.96338,0.291061E-03,-9999,301.889,102039.,0.432099E-03,0.696062E-02,-0.504891E-02,0.493929E-03,392.656,25.6094,21.7423,103.919,2.06533,81.2320,0.111814E-03,0.00000,0.548887E-04,0.00000,9999.99,9999.99,9999.99
2022-06-29T140000_AIU-1200.ghg,2022-06-29,14:30,180.604,1,18000,18000,-0.103921,1,0.145603E-01,48.6754,0,10.5904,374.806,0,30.3030,-15.4942,0,1.77329,8.55680,0,0.691816,0.443768,0,0.343570E-01,-9999,-9999,-9999,0.826468,8.09465,-0.353058,0.184800,0.699272E-03,-9999,-0.248934E-09,-0.152077E-10,-0.130167E-11,-9999,15.8504,389.876,400.490,0.00000,1,968.320,23.8180,24.3992,0.00000,1,0.828812E-01,2.09044,2.14735,-0.100000,0,-9999,-9999,-9999,-9999,9,311.347,302.426,102222.,1.16695,1018.97,0.245973E-01,0.554481,0.174491E-01,2435.37,4058.50,0.149528E-01,60.0066,1623.13,293.821,-1.36000,2.57716,-0.298882E-01,2.91415,-0.431700E-13,-0.157052E-13,2.91415,7.68156,163.430,117.821,-0.587650,-9999,0.298418,1.08637,-48.5086,-0.865496E-01,0.129868,0.137173,0,28.3426,-4.30110,9.72910,24.2268,36.9474,51.8193,77.6348,-0.102951,1.00942,70.7742,1.01508,334.753,1.07583,-19.4979,1.07583,7.64238,1.07583,0.356966,1.10101,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800010009,899999999,899999999,89999,89999,89,89,12,3,0,14,5,1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.19205,0.711673,0.269001,0.317652,0.105202E-01,1460.62,0.341736E-05,-9999,0.595197E-01,-0.194979E-01,7.64238,0.356966E-03,-9999,302.325,102008.,0.434382E-03,0.694805E-02,-0.503362E-02,0.495724E-03,390.537,26.5467,22.3264,103.877,2.06896,80.8868,0.102077E-03,0.00000,0.446969E-04,0.00000,9999.99,9999.99,9999.99
2022-06-29T143000_AIU-1200.ghg,2022-06-29,15:00,180.625,1,18000,18000,-0.100342,0,0.150226E-01,19.3994,0,8.48523,238.173,0,19.7335,-10.3262,0,1.17115,5.43630,0,0.450420,0.331877,0,0.269668E-01,-9999,-9999,-9999,-0.946302,-3.69551,0.179354E-01,-0.843502E-01,0.126401E-02,-9999,0.235773E-10,0.140481E-11,0.123851E-12,-9999,15.8629,390.000,400.577,0.00000,1,945.159,23.2373,23.7901,0.00000,1,0.833274E-01,2.09916,2.15609,-0.100000,0,-9999,-9999,-9999,-9999,9,311.264,302.207,102196.,1.16776,1018.63,0.245856E-01,0.352273,0.170318E-01,2375.39,4007.44,0.145850E-01,59.2746,1632.05,293.417,-1.24345,2.42034,-0.110151E-01,2.72109,0.374561E-13,0.148632E-14,2.72109,7.10630,165.589,117.192,-0.231937,-9999,0.293133,1.00416,-115.327,-0.364044E-01,0.814511E-01,0.556356E-01,0,31.6986,-4.81039,10.8811,27.0955,41.3223,57.9552,86.8274,-0.993945E-01,1.00953,33.6321,1.01472,214.465,1.07431,-12.3826,1.07431,4.89517,1.07431,0.274632,1.09979,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800010009,899999999,899999999,89999,89999,89,89,8,8,0,8,3,1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.08277,0.729364,0.196192,0.200428,0.739784E-02,1189.72,0.406760E-05,-9999,0.282736E-01,-0.123826E-01,4.89517,0.274632E-03,-9999,301.842,101982.,0.433189E-03,0.695629E-02,-0.504264E-02,0.493536E-03,390.320,26.4272,22.2502,103.924,2.07815,80.7388,0.117294E-03,0.00000,0.600325E-04,0.00000,9999.99,9999.99,9999.99
2022-06-29T150000_AIU-1200.ghg,2022-06-29,15:30,180.646,1,18000,18000,-0.130587,0,0.196999E-01,-1.06332,1,6.59419,242.286,0,21.9565,-11.6894,0,1.23927,5.53058,0,0.501195,0.393291,0,0.303295E-01,-9999,-9999,-9999,0.316796,-0.284554,-0.323251E-01,-0.649543E-02,-0.111563E-02,-9999,-0.718162E-10,-0.427322E-11,-0.376107E-12,-9999,15.8478,389.777,400.301,0.00000,1,942.978,23.1926,23.7432,0.00000,1,0.829962E-01,2.09146,2.14793,-0.100000,0,-9999,-9999,-9999,-9999,9,311.403,302.280,102182.,1.16733,1018.62,0.245950E-01,0.358382,0.169925E-01,2370.49,4024.48,0.145567E-01,58.9017,1653.99,293.384,-1.15334,2.28709,-0.156627E-01,2.56149,0.283220E-13,-0.453162E-14,2.56149,6.73698,163.844,116.761,-0.350349,-9999,0.334465,0.999109,3125.14,0.134343E-02,-0.438870E-02,-0.267368E-02,0,30.8609,-4.68326,10.5935,26.3794,40.2303,56.4236,84.5328,-0.129337,1.00966,13.7367,1.01446,220.654,1.07312,-12.8584,1.07312,5.03681,1.07312,0.334944,1.09884,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,5,2,10,7,11,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.05110,0.674048,0.273072,0.149431,0.560082E-02,929.677,0.307157E-05,-9999,0.115525E-01,-0.128584E-01,5.03681,0.334944E-03,-9999,301.998,101967.,0.435731E-03,0.695222E-02,-0.503346E-02,0.496926E-03,390.206,26.3185,22.1825,103.914,2.07053,80.6262,0.113394E-03,0.00000,0.561355E-04,0.00000,9999.99,9999.99,9999.99
2022-06-29T153000_AIU-1200.ghg,2022-06-29,16:00,180.667,1,18000,18000,-0.146788,0,0.219848E-01,36.7574,0,7.29541,347.298,0,31.2622,-15.0517,0,1.72173,7.93169,0,0.713975,0.453978,0,0.354982E-01,-9999,-9999,-9999,2.24520,0.658558,0.615389E-01,0.150404E-01,-0.655454E-04,-9999,0.598303E-10,0.357206E-11,0.312771E-12,-9999,15.8358,390.202,400.704,0.00000,1,945.447,23.2963,23.8520,0.00000,1,0.827838E-01,2.09101,2.14729,-0.100000,0,-9999,-9999,-9999,-9999,9,311.781,302.802,102169.,1.16513,1018.68,0.246406E-01,0.513974,0.170370E-01,2380.80,4147.27,0.146224E-01,57.4063,1766.48,293.454,-1.41601,2.52123,0.162685E-01,2.89170,-0.191228E-14,0.377817E-14,2.89170,7.31609,163.510,119.320,0.322344,-9999,0.354943,1.28864,-108.040,-0.388598E-01,0.105838,0.872515E-01,0,31.3232,-4.75341,10.7522,26.7746,40.8329,57.2687,85.7990,-0.145417,1.00943,57.4003,1.01504,311.414,1.07565,-18.3767,1.07565,7.11216,1.07565,0.371116,1.10087,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,3,3,2,10,5,4,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.42936,0.851528,0.296380,0.135880,0.825890E-02,1358.06,0.335425E-05,-9999,0.483615E-01,-0.183767E-01,7.11216,0.371116E-03,-9999,302.563,101956.,0.437228E-03,0.696023E-02,-0.503948E-02,0.495079E-03,390.685,26.2430,22.1298,103.890,2.07004,80.3992,0.125212E-03,0.00000,0.686034E-04,0.00000,9999.99,9999.99,9999.99
2022-06-29T160000_AIU-1200.ghg,2022-06-29,16:30,180.687,1,18000,18000,-0.929322E-01,1,0.182411E-01,3.45668,1,6.65641,208.882,0,19.5438,-9.38866,0,1.21816,4.76855,0,0.446164,0.395935,0,0.423034E-01,-9999,-9999,-9999,-1.81701,-0.320952,-0.177556,-0.732698E-02,0.173777E-02,-9999,0.990793E-10,0.592112E-11,0.522806E-12,-9999,15.8084,388.978,399.549,0.00000,1,944.732,23.2459,23.7991,0.00000,1,0.834152E-01,2.10301,2.16016,-0.100000,0,-9999,-9999,-9999,-9999,9,311.503,302.380,102171.,1.16680,1018.65,0.246058E-01,0.309002,0.170241E-01,2375.68,4047.79,0.145904E-01,58.6909,1672.10,293.419,-0.814692,1.87842,-0.719242E-02,2.04750,0.858532E-13,0.626751E-14,2.04750,6.61971,171.558,113.447,-0.201268,-9999,0.282218,1.29634,-577.498,-0.726998E-02,0.165485E-01,0.103051E-01,0,28.7830,-4.36793,9.88026,24.6032,37.5215,52.6244,78.8410,-0.919702E-01,1.01046,16.2021,1.01388,190.351,1.06975,-10.6529,1.06975,4.34550,1.06975,0.338758,1.09631,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,1,3,3,7,5,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.54542,0.815992,0.231252,0.184744,0.533538E-02,682.082,0.473981E-05,-9999,0.136318E-01,-0.106529E-01,4.34550,0.338758E-03,-9999,302.013,101956.,0.435528E-03,0.696703E-02,-0.504916E-02,0.496900E-03,389.297,26.4794,22.2813,103.927,2.08195,80.1693,0.121691E-03,0.00000,0.642473E-04,0.00000,9999.99,9999.99,9999.99
2022-06-29T163000_AIU-1200.ghg,2022-06-29,17:00,180.708,1,18000,18000,-0.741758E-01,1,0.144258E-01,18.6494,0,8.34561,178.626,0,16.9099,-8.31660,0,0.935720,4.07752,0,0.386004,0.351277,0,0.306519E-01,-9999,-9999,-9999,-0.349471,-0.438078,0.179091,-0.100001E-01,-0.111620E-02,-9999,0.776331E-10,0.461108E-11,0.406946E-12,-9999,15.8609,390.212,400.786,0.00000,1,942.072,23.1770,23.7269,0.00000,1,0.831414E-01,2.09530,2.15208,0.00000,1,-9999,-9999,-9999,-9999,9,311.465,302.299,102158.,1.16700,1018.60,0.246021E-01,0.264223,0.169761E-01,2368.36,4028.89,0.145468E-01,58.7843,1660.54,293.369,-1.13280,1.97542,-0.505516E-01,2.27773,0.126127E-13,0.489462E-14,2.27773,6.10018,160.642,119.832,-1.27172,-9999,0.252113,0.858696,-76.3008,-0.550243E-01,0.104405,0.622292E-01,0,26.8947,-4.08138,9.23209,22.9892,35.0600,49.1721,73.6688,-0.734397E-01,1.01002,29.3166,1.01408,160.895,1.07115,-10.0183,1.07115,3.67278,1.07115,0.296447,1.09733,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,6,2,1,10,11,7,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.986732,0.511902,0.218758,0.103883,0.326157E-02,568.760,0.368264E-05,-9999,0.246624E-01,-0.100183E-01,3.67278,0.296447E-03,-9999,302.024,101944.,0.436415E-03,0.695626E-02,-0.503627E-02,0.495749E-03,390.654,26.4133,22.2394,103.947,2.07440,80.0909,0.114559E-03,0.00000,0.575499E-04,0.00000,9999.99,9999.99,9999.99
2022-06-29T170000_AIU-1200.ghg,2022-06-29,17:30,180.729,1,18000,18000,-0.146766,0,0.187586E-01,-28.0922,0,6.78130,120.661,0,16.2825,-4.71887,0,0.615975,2.75259,0,0.371447,0.387889,0,0.403792E-01,-9999,-9999,-9999,-2.81752,-0.370129,0.168989E-01,-0.844362E-02,0.952484E-03,-9999,-0.519545E-10,-0.307724E-11,-0.273351E-12,-9999,15.8976,390.328,401.053,0.00000,1,941.608,23.1189,23.6661,0.00000,1,0.836430E-01,2.10186,2.15961,-0.100000,0,-9999,-9999,-9999,-9999,9,310.993,301.647,102144.,1.16938,1018.56,0.245526E-01,0.178368,0.169678E-01,2362.09,3879.66,0.145100E-01,60.8839,1517.57,293.326,-1.10458,2.43207,-0.913760E-02,2.67117,-0.215220E-13,-0.326807E-14,2.67117,6.42102,167.829,114.426,-0.195999,-9999,0.354270,1.01844,140.530,0.298755E-01,-0.232819,-0.665750E-01,0,34.2390,-5.19590,11.7531,29.2670,44.6340,62.5998,93.7859,-0.145619,1.00788,-20.4342,1.01498,111.346,1.08759,-4.18400,1.08759,2.54010,1.08759,0.338807,1.12024,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,7,1,1,2,5,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.03181,0.768343,0.236718,0.766182E-01,0.169403E-02,610.386,0.498343E-05,-9999,-0.171560E-01,-0.418400E-02,2.54010,0.338807E-03,-9999,301.198,101930.,0.436147E-03,0.693787E-02,-0.501622E-02,0.498690E-03,390.540,26.7566,22.4491,103.962,2.08090,79.7783,0.103550E-03,0.217595E-08,0.500811E-04,-0.265970E-08,9999.99,9999.99,9999.99
