date,time,DOY,LOGGERPOWER_1_1_1,LOGGERTEMP_1_1_1,VIN_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RG_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SHFSENS1_1_1_1,SHFSENS2_2_1_1,SHFSENS3_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,TA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,VERSION_1_1_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[OTHER],[C],[V],[µmol/m^2/s],[m],[W/m^2],[%],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[OTHER],[OTHER],[OTHER],[m^3/m^3],[m^3/m^3],[m^3/m^3],[K],[K],[K],[K],[OTHER]
2022-06-29,16:30,180.6873,1.00000,35.4000,13.1181,755.507,0.00000,359.704,58.6909,239.772,-49642.8,36536.0,-16944.1,1.00000,1.00000,1.00000,0.640000,0.640517,0.583911,301.262,296.293,297.557,299.922,2.00000
2022-06-29,17:00,180.7082,1.00000,34.8667,13.2168,740.969,0.00000,358.286,58.7843,231.043,-28583.3,20100.3,-2193.00,1.00000,1.00000,1.00000,0.639958,0.641158,0.582406,301.116,296.433,297.827,300.050,2.00000
2022-06-29,17:30,180.7290,1.00000,34.4500,12.8314,448.993,0.00000,202.284,60.8839,108.591,-21694.3,29845.0,16304.6,1.00000,1.00000,1.00000,0.639908,0.640661,0.581997,300.802,296.450,297.850,300.050,2.00000
2022-06-29,18:00,180.7498,1.00000,33.4567,12.6738,452.909,0.00000,220.046,61.2202,105.514,-22879.4,24639.7,-9842.29,1.00000,1.00000,1.00000,0.640000,0.640500,0.581908,300.714,296.450,297.876,300.050,2.00000
2022-06-29,18:30,180.7707,1.00000,33.2300,12.5369,322.282,0.00000,163.591,61.2696,55.5365,-34375.5,27367.3,3329.03,1.00000,1.00000,1.00000,0.639981,0.638983,0.581855,300.419,296.450,298.030,300.050,2.00000
2022-06-29,19:00,180.7915,1.00000,32.0367,12.4676,108.346,0.00000,43.1876,63.3375,-21.3505,-27064.8,19771.7,-7981.63,1.00000,1.00000,1.00000,0.639967,0.638492,0.581881,299.977,296.450,298.050,299.937,2.00000
2022-06-29,19:30,180.8123,1.00000,30.0067,12.4167,37.0541,0.00000,13.9437,66.8885,-43.8480,-26784.3,25706.0,-10184.2,1.00000,1.00000,1.00000,0.639678,0.639822,0.581983,299.374,296.450,298.050,299.850,2.00000
2022-06-29,20:00,180.8332,1.00000,28.1500,12.3678,4.22207,0.00000,1.89456,75.4209,-50.6229,-20610.5,15470.7,-2339.06,1.00000,1.00000,1.00000,0.639772,0.639022,0.581800,297.891,296.450,298.050,299.831,2.00000
2022-06-29,20:30,180.8540,1.00000,26.4267,12.3383,0.582903E-01,0.00000,0.582534E-01,76.2294,-49.0387,-22833.8,24310.6,-1599.35,1.00000,1.00000,1.00000,0.639778,0.638508,0.582714,297.650,296.450,298.046,299.551,2.00000
2022-06-29,21:00,180.8748,1.00000,25.1500,12.3066,0.251708E-01,0.00000,0.304507E-01,82.5516,-48.5019,-27625.4,33642.6,7880.98,1.00000,1.00000,1.00000,0.639525,0.638642,0.583000,296.599,296.450,297.883,299.517,2.00000
2022-06-29,21:30,180.8956,1.00000,24.2400,12.2835,0.251708E-01,0.00000,0.178732E-01,80.5937,-49.3324,-26674.3,38419.0,16771.7,1.00000,1.00000,1.00000,0.639031,0.639036,0.583000,296.746,296.450,297.850,299.350,2.00000
2022-06-29,22:00,180.9165,1.00000,23.5833,12.2597,0.145726E-01,0.00000,0.992955E-02,90.4838,-47.6374,-23404.3,40105.2,24652.6,1.00000,1.00000,1.00000,0.638800,0.639069,0.583139,295.643,296.450,297.850,299.106,2.00000
2022-06-29,22:30,180.9373,1.00000,22.9500,12.2362,0.158974E-01,0.00000,0.264788E-01,94.4909,-45.1553,-28033.0,45774.5,27951.1,1.00000,1.00000,1.00000,0.639011,0.639481,0.583897,295.189,296.450,297.761,298.998,2.00000
2022-06-29,23:00,180.9581,1.00000,22.3900,12.2165,0.198717E-01,0.00000,-0.198591E-02,88.4420,-46.2111,-28246.2,18769.9,-12954.5,1.00000,1.00000,1.00000,0.640000,0.639620,0.584033,295.702,296.433,297.550,298.750,2.00000
2022-06-29,23:30,180.9790,1.00000,22.3700,12.2021,0.251709E-01,0.00000,-0.595773E-02,89.7812,-46.7529,-31705.0,40095.5,18410.7,1.00000,1.00000,1.00000,0.640000,0.639045,0.585206,295.614,296.227,297.550,298.588,2.00000
2022-06-30,00:00,181.0000,1.00000,22.2100,12.1850,0.423930E-01,0.00000,0.172112E-01,91.1159,-45.8223,-11067.0,33989.5,13257.6,1.00000,1.00000,1.00000,0.640000,0.639356,0.585247,295.450,296.154,297.409,298.522,2.00000
2022-06-30,00:30,181.0208,1.00000,22.2700,12.1742,0.264956E-01,0.00000,-0.264788E-02,88.1109,-44.8137,-25056.6,20471.2,20945.5,1.00000,1.00000,1.00000,0.640000,0.639783,0.585856,295.636,296.150,297.350,298.253,2.00000
2022-06-30,01:00,181.0416,1.00000,22.2200,12.1547,0.529913E-02,0.00000,0.463379E-02,90.0404,-44.8493,-12838.4,35356.4,25787.0,1.00000,1.00000,1.00000,0.640000,0.640028,0.585127,295.568,296.150,297.274,298.142,2.00000
2022-06-30,01:30,181.0624,1.00000,22.4200,12.1387,0.662387E-02,0.00000,0.264788E-02,90.7440,-46.4414,-31093.4,24624.2,11923.2,1.00000,1.00000,1.00000,0.640000,0.640025,0.585014,295.644,296.150,297.050,298.050,2.00000
2022-06-30,02:00,181.0833,1.00000,22.5100,12.1243,0.291451E-01,0.00000,-0.198591E-02,93.3426,-45.1130,-19194.2,38350.0,21366.2,1.00000,1.00000,1.00000,0.640000,0.640014,0.584464,295.615,296.150,297.050,297.906,2.00000
2022-06-30,02:30,181.1041,1.00000,22.7700,12.1139,0.304700E-01,0.00000,0.794364E-02,98.5951,-39.1903,-11993.3,57782.2,41228.1,1.00000,1.00000,1.00000,0.640000,0.639306,0.584056,295.438,296.150,297.004,297.850,2.00000
2022-06-30,03:00,181.1249,1.00000,22.8000,12.0999,0.397435E-02,0.00000,0.132394E-01,99.9794,-44.1150,-26851.7,44007.3,21059.5,1.00000,1.00000,1.00000,0.640000,0.639000,0.585345,295.228,296.150,296.852,297.576,2.00000
2022-06-30,03:30,181.1458,1.00000,22.7800,12.0863,0.225213E-01,0.00000,0.463379E-02,99.9783,-46.4369,-9659.38,37188.6,31148.8,1.00000,1.00000,1.00000,0.640000,0.639000,0.586836,294.928,296.150,296.850,297.550,2.00000
2022-06-30,04:00,181.1666,1.00000,22.5800,12.0707,0.410682E-01,0.00000,0.152253E-01,99.9770,-44.8338,-5133.28,41497.8,13230.7,1.00000,1.00000,1.00000,0.640000,0.639000,0.587000,294.737,296.149,296.849,297.419,2.00000
2022-06-30,04:30,181.1874,1.00000,22.5000,12.0459,0.622647E-01,0.00000,0.344225E-01,99.9755,-33.5091,-17420.6,32080.0,11255.4,1.00000,1.00000,1.00000,0.640000,0.639000,0.587000,294.677,296.080,296.685,297.350,2.00000
2022-06-30,05:00,181.2083,1.00000,22.4900,12.0298,4.46848,0.00000,1.72774,99.9763,-38.0778,-15901.8,47759.7,20407.7,1.00000,1.00000,1.00000,0.640000,0.639000,0.587000,294.595,295.989,296.650,297.220,2.00000
2022-06-30,05:30,181.2291,1.00000,22.4400,12.0245,35.1504,0.00000,11.3621,99.9762,-32.7675,-18738.6,43995.1,19970.3,1.00000,1.00000,1.00000,0.640000,0.639000,0.587000,294.608,295.955,296.650,297.050,2.00000
2022-06-30,06:00,181.2499,1.00000,22.4900,12.0281,87.9547,0.00000,26.8680,99.9753,-16.4269,-22842.5,47892.2,32697.7,1.00000,1.00000,1.00000,0.640000,0.639000,0.587000,294.678,295.951,296.650,297.050,2.00000
2022-06-30,06:30,181.2707,1.00000,22.6500,12.0301,131.735,0.00000,37.0750,99.9781,-3.61024,3453.91,48458.1,38032.1,1.00000,1.00000,1.00000,0.640000,0.639006,0.587000,295.268,295.957,296.571,297.003,2.00000
2022-06-30,07:00,181.2916,1.00000,23.1300,12.0372,171.750,0.00000,47.5725,99.9835,7.93308,-7428.64,43695.0,24857.4,1.00000,1.00000,1.00000,0.640000,0.639017,0.587203,295.740,295.950,296.453,296.850,2.00000
2022-06-30,07:30,181.3124,1.00000,23.6600,12.0476,293.631,0.00000,111.903,97.1946,74.5446,-9779.54,36532.6,32167.2,1.00000,1.00000,1.00000,0.640000,0.639119,0.588075,296.519,295.950,296.450,296.850,2.00000
2022-06-30,08:00,181.3332,1.00000,24.6500,12.0529,731.800,0.00000,351.122,85.9253,266.497,-28865.9,21188.3,-10874.6,1.00000,1.00000,1.00000,0.640000,0.638506,0.589267,297.928,295.950,296.450,296.850,2.00000
2022-06-30,08:30,181.3541,1.00000,26.5567,12.4484,1065.86,0.00000,526.834,78.0718,393.133,-24854.9,8225.57,-20539.0,1.00000,1.00000,1.00000,0.640000,0.638469,0.589867,299.228,295.953,296.450,296.850,2.00000
2022-06-30,09:00,181.3749,1.00000,29.5700,12.9454,1241.91,0.00000,612.176,74.5606,454.484,-25909.5,22806.8,-323.159,1.00000,1.00000,1.00000,0.640000,0.639072,0.589944,300.206,296.064,296.450,296.850,2.00000
2022-06-30,09:30,181.3957,1.00000,31.9733,13.2026,1398.83,0.00000,690.449,74.5961,513.215,-17627.1,21101.5,-7019.35,1.00000,1.00000,1.00000,0.640000,0.639822,0.589667,300.464,296.150,296.456,296.870,2.00000
2022-06-30,10:00,181.4165,1.00000,33.4267,13.2615,1533.51,0.00000,760.163,71.7386,564.503,-22227.0,30513.8,6199.62,1.00000,1.00000,1.00000,0.640000,0.642950,0.588208,300.959,296.150,296.611,297.049,2.00000
2022-06-30,10:30,181.4374,1.00000,34.4300,13.2373,1663.71,0.00000,824.716,69.4098,614.732,-34117.0,15576.8,-11800.4,1.00000,1.00000,1.00000,0.639844,0.642286,0.587061,301.539,296.150,296.650,297.239,2.00000
2022-06-30,11:00,181.4582,1.00000,35.0267,13.1995,1758.43,0.00000,876.154,66.4737,656.588,-29137.2,-14449.8,-36852.2,1.00000,1.00000,1.00000,0.638906,0.640878,0.587147,302.239,296.278,296.667,297.491,2.00000
2022-06-30,11:30,181.4790,1.00000,35.5800,13.2049,1842.84,0.00000,912.673,65.3505,713.311,-24309.1,16541.7,-2207.52,1.00000,1.00000,1.00000,0.637156,0.639056,0.587933,302.397,296.450,296.849,297.865,2.00000
2022-06-30,12:00,181.4999,1.00000,36.1133,13.2065,1915.64,0.00000,952.741,61.8042,749.924,-21271.4,23330.1,2817.76,1.00000,1.00000,1.00000,0.637072,0.639364,0.585694,303.052,296.454,296.982,298.189,2.00000
2022-06-30,12:30,181.5207,1.00000,36.8000,13.1848,1903.22,0.00000,952.001,61.2481,751.948,-27568.2,7774.98,-10538.8,1.00000,1.00000,1.00000,0.637000,0.640042,0.585933,303.390,296.633,297.172,298.629,2.00000
2022-06-30,13:00,181.5415,1.00000,37.3800,12.8823,1837.16,0.00000,892.075,60.7632,731.428,-28087.5,24990.2,1872.79,1.00000,1.00000,1.00000,0.637000,0.640355,0.585033,303.574,296.650,297.461,299.118,2.00000
2022-06-30,13:30,181.5624,1.00000,38.0233,12.5732,1924.95,0.00000,949.608,58.9553,723.708,-23513.4,21259.7,-3010.07,1.00000,1.00000,1.00000,0.637050,0.640200,0.583764,303.818,296.746,297.727,299.625,2.00000
2022-06-30,14:00,181.5832,1.00000,38.4800,12.6189,975.765,0.00000,458.945,57.5222,340.471,-28200.0,11534.3,5006.97,1.00000,1.00000,1.00000,0.637200,0.639639,0.582278,303.660,296.850,298.030,300.118,2.00000
2022-06-30,14:30,181.6040,1.00000,38.0500,12.6176,1680.38,0.00000,854.107,55.2056,652.809,-34950.6,19956.4,-718.873,1.00000,1.00000,1.00000,0.638231,0.638972,0.581731,304.250,297.010,298.336,300.659,2.00000
2022-06-30,15:00,181.6249,1.00000,38.3967,12.6247,319.445,0.00000,155.257,60.8391,108.491,-37897.9,11999.6,13603.2,1.00000,1.00000,1.00000,0.638819,0.639358,0.580128,302.929,297.050,298.597,301.059,2.00000
2022-06-30,15:30,181.6457,1.00000,36.1467,12.8409,303.449,0.00000,149.294,68.8861,100.987,-29012.7,28610.1,11612.4,1.00000,1.00000,1.00000,0.638169,0.638811,0.579928,301.400,297.151,298.793,301.313,2.00000
2022-06-30,16:00,181.6665,1.00000,34.5800,13.3643,599.433,0.00000,280.808,69.6085,201.358,-32386.1,17772.2,-348.823,1.00000,1.00000,1.00000,0.637233,0.638711,0.578031,301.371,297.350,299.050,301.471,2.00000
2022-06-30,16:30,181.6873,1.00000,34.4100,13.3082,874.884,0.00000,426.523,67.7569,311.312,-33148.5,13597.6,-16718.6,1.00000,1.00000,1.00000,0.637933,0.638522,0.577000,302.235,297.350,299.050,301.718,2.00000
2022-06-30,17:00,181.7082,1.00000,36.3467,13.2317,867.630,0.00000,434.611,62.6722,307.985,-22339.6,26602.9,-3085.94,1.00000,1.00000,1.00000,0.637917,0.636675,0.577000,303.408,297.374,299.210,301.624,2.00000
2022-06-30,17:30,181.7290,1.00000,37.3000,12.9573,556.006,0.00000,272.109,66.1594,180.530,-36582.4,19332.2,12658.4,1.00000,1.00000,1.00000,0.637300,0.636581,0.577000,303.063,297.474,299.350,301.455,2.00000
2022-06-30,18:00,181.7498,1.00000,36.6933,12.6283,303.271,0.00000,133.663,70.7810,64.1488,-29320.5,17407.0,7186.65,1.00000,1.00000,1.00000,0.636244,0.639519,0.577000,302.149,297.541,299.350,301.450,2.00000
2022-06-30,18:30,181.7707,1.00000,34.7300,12.4806,136.103,0.00000,54.6808,76.7657,-1.23104,-26699.3,14780.6,-7292.78,1.00000,1.00000,1.00000,0.636017,0.637653,0.577000,300.756,297.550,299.350,301.450,2.00000
2022-06-30,19:00,181.7915,1.00000,32.4800,12.4212,65.7409,0.00000,26.6642,78.9510,-16.1999,-26889.4,-6588.40,-34392.9,1.00000,1.00000,1.00000,0.636000,0.636653,0.577000,300.042,297.550,299.350,301.334,2.00000
2022-06-30,19:30,181.8123,1.00000,30.5467,12.3738,26.7168,0.00000,11.8162,84.9741,-24.4389,-20115.9,20711.0,-2182.89,1.00000,1.00000,1.00000,0.636000,0.636250,0.577000,299.134,297.550,299.307,301.150,2.00000
2022-06-30,20:00,181.8332,1.00000,28.9667,12.3317,3.01520,0.00000,2.04350,90.7351,-34.3579,-38507.2,35609.4,4572.13,1.00000,1.00000,1.00000,0.636000,0.636275,0.577000,298.577,297.550,299.087,301.134,2.00000
2022-06-30,20:30,181.8540,1.00000,27.8600,12.3049,0.291451E-01,0.00000,0.926759E-02,70.2289,-41.8521,-23565.4,19933.9,-9997.96,1.00000,1.00000,1.00000,0.636000,0.636208,0.577736,300.354,297.550,299.050,300.951,2.00000
2022-06-30,21:00,181.8748,1.00000,27.8000,12.2818,0.450425E-01,0.00000,-0.926760E-02,66.5121,-41.7854,-35140.5,33579.9,13692.8,1.00000,1.00000,1.00000,0.636000,0.636406,0.578522,300.566,297.550,299.050,300.800,2.00000
2022-06-30,21:30,181.8956,1.00000,27.8000,12.2560,0.185469E-01,0.00000,0.595773E-02,69.2372,-41.7559,-26777.7,35428.7,16008.7,1.00000,1.00000,1.00000,0.636000,0.636689,0.578786,300.181,297.550,299.047,300.650,2.00000
2022-06-30,22:00,181.9165,1.00000,27.6700,12.2423,0.529912E-01,0.00000,0.860561E-02,70.9689,-44.0794,-24453.1,30411.9,25248.6,1.00000,1.00000,1.00000,0.636000,0.636844,0.578914,299.836,297.549,298.831,300.449,2.00000
2022-06-30,22:30,181.9373,1.00000,27.4300,12.2254,0.251708E-01,0.00000,0.860561E-02,72.7740,-45.5714,-27131.2,40425.7,23310.1,1.00000,1.00000,1.00000,0.636000,0.637505,0.578339,299.462,297.539,298.750,300.282,2.00000
2022-06-30,23:00,181.9581,1.00000,27.1100,12.2105,0.397434E-01,0.00000,0.244929E-01,75.0517,-44.5128,-24236.8,7896.34,-16474.7,1.00000,1.00000,1.00000,0.636000,0.637911,0.577222,299.052,297.461,298.750,300.050,2.00000
2022-06-30,23:30,181.9790,1.00000,26.7700,12.1883,0.304700E-01,0.00000,0.132394E-01,77.6089,-42.9502,-28355.8,42897.6,23856.1,1.00000,1.00000,1.00000,0.636000,0.638386,0.577406,298.685,297.379,298.607,299.964,2.00000
2022-07-01,00:00,182.0000,1.00000,26.4033,12.1733,0.198717E-01,0.00000,0.105915E-01,79.5232,-43.2222,-23325.9,33428.4,9826.62,1.00000,1.00000,1.00000,0.636000,0.638822,0.578947,298.304,297.350,298.550,299.850,2.00000
2022-07-01,00:30,182.0208,1.00000,25.9200,12.1631,0.927345E-02,0.00000,0.152253E-01,82.5624,-44.1345,-21146.0,31955.2,11208.6,1.00000,1.00000,1.00000,0.636000,0.638869,0.579525,297.765,297.350,298.550,299.627,2.00000
2022-07-01,01:00,182.0416,1.00000,25.3800,12.1419,0.278204E-01,0.00000,0.105915E-01,85.5019,-44.4204,-11948.1,35045.5,31941.7,1.00000,1.00000,1.00000,0.636000,0.638975,0.579994,297.375,297.350,298.521,299.549,2.00000
2022-07-01,01:30,182.0624,1.00000,24.9800,12.1278,0.211965E-01,0.00000,0.661970E-02,90.1303,-42.8829,-14860.0,29101.3,30719.7,1.00000,1.00000,1.00000,0.636000,0.639000,0.580000,297.081,297.350,298.256,299.381,2.00000
2022-07-01,02:00,182.0833,1.00000,24.5800,12.1123,0.344443E-01,0.00000,0.244929E-01,94.2781,-43.3808,-14613.9,28727.5,27679.9,1.00000,1.00000,1.00000,0.636000,0.639000,0.580000,296.803,297.350,298.250,299.291,2.00000
2022-07-01,02:30,182.1041,1.00000,24.2700,12.0973,-0.132481E-02,0.00000,0.661970E-03,96.5459,-46.9849,-22271.3,41974.9,31964.4,1.00000,1.00000,1.00000,0.636230,0.639000,0.579139,296.702,297.350,298.181,299.050,2.00000
2022-07-01,03:00,182.1249,1.00000,24.2000,12.0840,0.927348E-02,0.00000,-0.529577E-02,96.1463,-48.6571,-23851.8,41891.4,14034.6,1.00000,1.00000,1.00000,0.636936,0.639000,0.579583,296.776,297.350,298.050,298.957,2.00000
2022-07-01,03:30,182.1458,1.00000,24.2000,12.0653,-0.264952E-02,0.00000,0.860561E-02,94.0796,-48.1152,-30736.3,46210.7,21781.1,1.00000,1.00000,1.00000,0.637000,0.639000,0.581814,296.872,297.309,298.050,298.750,2.00000
2022-07-01,04:00,182.1666,1.00000,24.2000,12.0515,0.423930E-01,0.00000,0.728167E-02,94.4312,-49.0626,-10010.4,47332.1,23734.4,1.00000,1.00000,1.00000,0.637000,0.638483,0.581992,296.676,297.121,298.008,298.646,2.00000
2022-07-01,04:30,182.1874,1.00000,24.1900,12.0280,0.450426E-01,0.00000,0.218451E-01,94.7041,-45.8501,-23197.5,41680.4,17904.5,1.00000,1.00000,1.00000,0.637000,0.638000,0.582000,296.606,297.050,297.851,298.550,2.00000
2022-07-01,05:00,182.2083,1.00000,24.1800,12.0091,4.73477,0.00000,3.35420,96.1319,-37.8119,-32542.8,20106.9,-12084.9,1.00000,1.00000,1.00000,0.637000,0.637994,0.581994,296.396,297.050,297.850,298.550,2.00000
2022-07-01,05:30,182.2291,1.00000,24.1900,12.0089,40.5104,0.00000,18.7549,95.2341,-26.5155,-25252.7,27623.4,6822.12,1.00000,1.00000,1.00000,0.637000,0.637978,0.581933,296.426,297.050,297.850,298.281,2.00000
2022-07-01,06:00,182.2499,1.00000,24.3100,12.0316,125.233,0.00000,56.6892,93.4036,6.64474,-30159.7,44941.5,22824.8,1.00000,1.00000,1.00000,0.637000,0.637956,0.581722,296.699,297.050,297.665,298.250,2.00000
2022-07-01,06:30,182.2707,1.00000,24.7100,12.0533,192.982,0.00000,81.3581,93.8383,29.9222,-17544.5,28332.4,17390.1,1.00000,1.00000,1.00000,0.637000,0.637944,0.581333,296.799,297.050,297.551,298.148,2.00000
2022-07-01,07:00,182.2916,1.00000,25.2133,12.1126,261.796,0.00000,115.807,91.7624,64.7507,-20478.1,43635.0,28307.3,1.00000,1.00000,1.00000,0.637000,0.637922,0.581494,297.125,297.050,297.550,298.050,2.00000
2022-07-01,07:30,182.3124,1.00000,25.8300,12.0961,310.102,0.00000,127.194,89.6422,81.8340,-15678.4,39429.9,18114.6,1.00000,1.00000,1.00000,0.636994,0.638022,0.581711,297.479,297.050,297.550,298.050,2.00000
2022-07-01,08:00,182.3332,1.00000,26.3633,12.0846,693.909,0.00000,328.936,86.4755,241.767,-12446.2,27711.3,5360.36,1.00000,1.00000,1.00000,0.636994,0.638061,0.582203,298.136,297.050,297.550,298.050,2.00000
2022-07-01,08:30,182.3541,1.00000,27.7400,12.4657,1037.90,0.00000,507.838,80.7152,371.358,-16268.5,39663.7,12364.7,1.00000,1.00000,1.00000,0.636911,0.642739,0.582178,299.249,297.050,297.550,298.050,2.00000
2022-07-01,09:00,182.3749,1.00000,30.1000,12.9447,1237.38,0.00000,603.916,79.1856,439.009,-36016.0,25201.5,-3189.30,1.00000,1.00000,1.00000,0.636056,0.643956,0.581911,299.855,297.050,297.550,298.050,2.00000
2022-07-01,09:30,182.3957,1.00000,32.1433,13.1930,1408.18,0.00000,690.527,74.1176,515.798,-34816.2,11255.4,-23073.6,1.00000,1.00000,1.00000,0.635295,0.643911,0.581583,300.815,297.050,297.550,298.206,2.00000
2022-07-01,10:00,182.4165,1.00000,33.8300,13.2048,1394.59,0.00000,679.040,70.3590,514.065,-33218.5,35545.1,22062.6,1.00000,1.00000,1.00000,0.635006,0.642989,0.581705,301.822,297.050,297.568,298.323,2.00000
2022-07-01,10:30,182.4374,1.00000,34.7667,13.2187,1561.09,0.00000,757.985,70.2023,572.945,-28419.6,10793.2,-4364.32,1.00000,1.00000,1.00000,0.635842,0.642181,0.581942,301.897,297.195,297.818,298.550,2.00000
2022-07-01,11:00,182.4582,1.00000,35.2933,13.1960,1802.53,0.00000,885.868,64.3094,657.848,-28848.1,17134.0,-3316.80,1.00000,1.00000,1.00000,0.635978,0.641961,0.582125,302.866,297.347,297.850,298.796,2.00000
2022-07-01,11:30,182.4790,1.00000,35.8600,13.2001,1846.69,0.00000,903.639,60.6009,692.361,-37945.3,14260.0,3635.84,1.00000,1.00000,1.00000,0.636000,0.642883,0.580058,303.393,297.350,297.975,299.189,2.00000
2022-07-01,12:00,182.4999,1.00000,36.1500,13.1897,1814.95,0.00000,884.204,58.5772,675.459,-40990.8,19023.9,2273.85,1.00000,1.00000,1.00000,0.636000,0.642989,0.579642,303.859,297.351,298.099,299.614,2.00000
2022-07-01,12:30,182.5207,1.00000,36.3600,13.2087,1866.05,0.00000,915.415,58.0913,703.795,-22187.6,32082.6,16188.7,1.00000,1.00000,1.00000,0.636000,0.642433,0.577867,304.138,297.535,298.321,300.069,2.00000
2022-07-01,13:00,182.5415,1.00000,36.9200,13.1900,1802.92,0.00000,871.654,55.6500,708.219,-43321.4,14192.5,-10766.0,1.00000,1.00000,1.00000,0.636000,0.641161,0.577708,304.454,297.550,298.589,300.643,2.00000
2022-07-01,13:30,182.5624,1.00000,37.6767,13.1881,1851.51,0.00000,902.426,54.9905,682.235,-27849.1,19873.3,8331.39,1.00000,1.00000,1.00000,0.636000,0.641005,0.576206,304.703,297.647,298.870,301.201,2.00000
2022-07-01,14:00,182.5832,1.00000,37.9500,13.2118,1399.86,0.00000,659.801,55.5187,441.644,-28209.6,12739.0,-3258.75,1.00000,1.00000,1.00000,0.636031,0.640594,0.575189,304.471,297.850,299.226,301.808,2.00000
2022-07-01,14:30,182.6040,1.00000,38.4600,13.2149,1656.22,0.00000,794.875,54.7330,592.756,-26623.8,21870.9,4566.06,1.00000,1.00000,1.00000,0.636625,0.640061,0.573281,304.770,297.866,299.507,302.332,2.00000
2022-07-01,15:00,182.6249,1.00000,39.3000,13.1708,1552.90,0.00000,752.788,54.4210,571.679,-27708.8,20260.1,418.486,1.00000,1.00000,1.00000,0.637000,0.639039,0.573169,304.947,298.047,299.811,302.767,2.00000
2022-07-01,15:30,182.6457,1.00000,39.9400,13.1654,1392.96,0.00000,666.461,52.6756,491.532,-23780.5,20423.3,8570.61,1.00000,1.00000,1.00000,0.636994,0.639789,0.571289,305.053,298.050,299.983,302.972,2.00000
2022-07-01,16:00,182.6665,1.00000,40.3300,13.1687,1301.19,0.00000,620.343,51.4267,452.933,-24762.0,10180.4,2415.34,1.00000,1.00000,1.00000,0.636283,0.639817,0.571636,305.191,298.122,300.055,303.247,2.00000
