file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,RSSI_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,air_t_mean,air_p_mean,u_mean,v_mean,w_mean,ts_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
2022-10-11T223000_AIU-1200.ghg,2022-10-11,23:00,284.958,0,18000,18000,-0.148211E-01,1,0.366859E-02,-3.54782,1,3.51010,-14.5637,1,9.12858,-1.68816,1,1.03947,-0.326936,1,0.204925,-0.176785E-01,1,0.115592E-01,-9999,-9999,-9999,1.54877,2.07146,-1.48594,0.465016E-01,0.957940E-02,-9999,-0.536377E-10,-0.161053E-11,-0.255729E-12,-9999,19.4541,449.576,456.781,0.00000,1,584.131,13.4990,13.6837,0.00000,1,0.927514E-01,2.15658,2.19114,0.00000,1,-9999,-9999,-9999,-9999,9,294.286,285.010,102536.,1.24696,1012.77,0.231095E-01,-0.211855E-01,0.105260E-01,1384.51,1385.42,0.844133E-02,99.9340,0.913687,284.965,-0.300735,0.237155,-0.165610E-02,0.382997,-0.826836E-14,-0.275714E-14,0.382997,1.51388,129.968,141.741,-0.247751,-9999,0.109022,0.122085,32.4516,0.129374,0.243607,-0.257683E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.146026E-01,1.01496,-4.28116,1.01852,-12.6760,1.11317,-1.21220,1.11317,-0.284561,1.11317,-0.131980E-01,1.16743,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800110019,899999999,899999999,89999,89999,89,89,3,2,0,4,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,100,0.159260,0.754903E-01,0.942027E-02,0.159056,0.125400,620.867,0.760684E-05,-9999,-0.339000E-02,-0.121220E-02,-0.284561,-0.131980E-04,-9999,282.477,102322.,0.250782E-03,0.655133E-02,-0.493619E-02,0.356190E-03,446.483,15.6648,13.9787,103.226,2.14351,67.4138,0.897140E-04,0.00000,0.594978E-04,0.00000,9999.99,9999.99,9999.99
2022-10-11T230000_AIU-1200.ghg,2022-10-11,23:30,284.979,0,18000,18000,-0.811940E-02,1,0.142573E-02,-8.03590,1,2.92065,-8.34057,2,10.0314,13.4247,1,4.71153,-0.187230,2,0.225186,0.392276E-01,1,0.188685E-01,-9999,-9999,-9999,-0.124923,-0.159214,-1.66581,-0.357405E-02,-0.387564E-02,-9999,-0.640131E-10,-0.196590E-11,-0.309078E-12,-9999,18.9884,438.796,445.447,0.00000,1,583.152,13.4759,13.6599,0.00000,1,0.916827E-01,2.13146,2.16376,0.00000,1,-9999,-9999,-9999,-9999,9,294.261,284.982,102531.,1.24702,1012.75,0.231086E-01,-0.121325E-01,0.105084E-01,1382.06,1382.93,0.842680E-02,99.9368,0.873783,284.938,-0.856651E-01,-0.246078,0.338981E-01,0.262758,0.474659E-13,-0.337117E-14,0.262758,1.13589,27.7403,250.806,7.41230,-9999,0.806909E-01,0.451327E-01,5.80866,0.722783,0.963472,-0.788558E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.794826E-02,1.02153,-8.16502,1.03665,-6.15090,1.24342,11.2037,1.24342,-0.138076,1.24342,0.310243E-01,1.35806,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000109,899999999,899999999,89999,89999,89,89,0,4,0,7,5,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,100,0.411027E-01,0.433693E-01,0.579346E-02,0.154324,0.615321,1437.95,0.103184E-04,-9999,-0.646519E-02,0.112037E-01,-0.138076,0.310243E-04,-9999,282.393,102316.,0.255206E-03,0.656253E-02,-0.494226E-02,0.356960E-03,435.682,14.8252,13.1182,101.675,2.11850,67.4903,0.911195E-04,0.690811E-06,0.619978E-04,0.00000,9999.99,9999.99,9999.99
2022-10-11T233000_AIU-1200.ghg,2022-10-12,00:00,285.000,0,18000,18000,0.259673E-02,1,0.537605E-03,2.66712,2,0.864994,7.95916,2,5.18372,2.35583,1,3.26125,0.178627,2,0.116338,0.236840E-02,1,0.507482E-02,-9999,-9999,-9999,-1.10062,-1.45285,0.350950,-0.326063E-01,-0.462898E-02,-9999,0.532709E-10,0.160212E-11,0.252398E-12,-9999,19.1003,441.066,447.215,0.00000,1,574.439,13.2650,13.4433,0.00000,1,0.904972E-01,2.10147,2.13076,0.00000,1,-9999,-9999,-9999,-9999,9,293.783,284.742,102518.,1.24802,1012.62,0.230921E-01,0.115751E-01,0.103514E-01,1360.26,1361.17,0.829429E-02,99.9333,0.907492,284.697,0.863095E-01,-0.170477,0.249990E-01,0.192709,0.565759E-14,0.278901E-14,0.192709,0.616440,346.152,296.852,7.45367,-9999,0.456145E-01,0.201537E-01,-3.16114,-1.32813,0.335101,0.462671E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.244878E-02,1.06042,2.99434,1.04427,6.96894,1.09972,1.94183,1.09972,0.156404,1.09972,0.859438E-03,1.13239,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,99,0.200984E-01,0.175268E-01,0.268210E-02,0.745689E-01,0.438958,743.091,0.133400E-05,-9999,0.236937E-02,0.194183E-02,0.156404,0.859438E-06,-9999,282.429,102304.,0.251025E-03,0.656723E-02,-0.494950E-02,0.355663E-03,438.364,13.6658,11.8844,99.1845,2.08893,67.9885,0.947509E-04,0.137799E-07,0.642715E-04,0.00000,9999.99,9999.99,9999.99
2022-10-12T000000_AIU-1200.ghg,2022-10-12,00:30,285.021,0,18000,18000,-0.410692E-02,1,0.154357E-02,-0.677367,1,3.01743,-5.28604,2,8.06760,-3.58708,1,3.08245,-0.118586,2,0.180987,-0.780142E-02,1,0.484953E-02,-9999,-9999,-9999,-1.95900,-2.54272,2.00797,-0.570429E-01,0.139225E-03,-9999,0.575565E-11,0.163489E-12,0.265193E-13,-9999,19.6899,454.031,460.570,0.00000,1,559.289,12.8967,13.0652,0.00000,1,0.907218E-01,2.10237,2.13265,0.800000,0,-9999,-9999,-9999,-9999,9,292.844,284.316,102511.,1.24998,1012.41,0.230591E-01,-0.768438E-02,0.100784E-01,1322.40,1323.23,0.806285E-02,99.9375,0.826886,284.271,0.115198,-0.392743,0.333194E-01,0.410644,0.198873E-13,0.292315E-15,0.410644,1.31124,358.089,286.347,4.65406,-9999,0.573201E-01,0.113367,24.6958,0.170005,0.128143,-0.933810E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.404815E-02,1.01452,-0.946551,1.02065,-4.56429,1.13291,-3.08601,1.13291,-0.102394,1.13291,-0.600826E-02,1.19648,-9999,-9999,800000009,800000009,800000009,800000009,800000019,800000119,899999999,899999999,89999,89999,89,89,0,1,0,1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,100,0.869990E-01,0.136840,0.289456E-02,0.263984,0.771725,1701.66,0.379751E-05,-9999,-0.747970E-03,-0.308601E-02,-0.102394,-0.600826E-05,-9999,281.989,102297.,0.256118E-03,0.657254E-02,-0.495251E-02,0.357682E-03,451.215,14.1094,12.3531,101.394,2.09015,68.1659,0.943353E-04,0.440596E-05,0.673524E-04,0.103322E-05,9999.99,9999.99,9999.99
2022-10-12T003000_AIU-1200.ghg,2022-10-12,01:00,285.042,0,18000,18000,-0.230925E-02,1,0.116460E-02,1.41684,1,1.49542,-33.2455,1,11.9710,-13.4430,1,5.21440,-0.745438,1,0.268417,-0.222637E-03,1,0.195699E-02,-9999,-9999,-9999,-2.47178,-3.13497,-5.37377,-0.702930E-01,-0.307293E-02,-9999,0.141283E-10,0.419190E-12,0.698572E-13,-9999,18.2218,419.397,424.811,-0.500000,0,540.645,12.4436,12.6004,0.500000,0,0.900975E-01,2.08252,2.10941,0.00000,1,-9999,-9999,-9999,-9999,9,291.925,283.778,102507.,1.25252,1012.14,0.230163E-01,-0.483044E-01,0.974243E-02,1275.90,1276.77,0.777827E-02,99.9322,0.865096,283.733,0.130489,-0.424004,0.453555E-01,0.445941,0.271779E-14,0.775351E-15,0.445941,0.984316,3.98854,287.106,5.83750,-9999,0.429381E-01,0.642361E-01,-4.96232,-0.846055,-0.426176E-01,0.260287E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.227744E-02,1.01397,-0.385517,1.02018,-29.1167,1.13085,-11.6744,1.13085,-0.652861,1.13085,0.132586E-02,1.19346,-9999,-9999,800000009,800000009,800000009,800000009,800000019,800001119,899999999,899999999,89999,89999,89,89,0,0,0,0,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,98,0.690933E-01,0.577191E-01,0.165994E-02,0.944659E-01,2.42677,6244.13,0.353785E-06,-9999,-0.304100E-03,-0.116744E-01,-0.652861,0.132586E-05,-9999,281.533,102294.,0.254648E-03,0.656293E-02,-0.494437E-02,0.356657E-03,416.893,12.6702,10.5984,98.7092,2.07084,67.5093,0.850970E-04,0.801776E-06,0.574417E-04,0.00000,9999.99,9999.99,9999.99
2022-10-12T010000_AIU-1200.ghg,2022-10-12,01:30,285.062,0,18000,18000,0.195461E-02,1,0.376833E-03,1.80984,1,0.424120,-23.5811,1,11.0141,-4.12834,1,1.93288,-0.528508,1,0.246853,-0.314111E-02,1,0.225312E-02,-9999,-9999,-9999,-2.12749,-2.60785,-16.2271,-0.584480E-01,0.799608E-03,-9999,-0.306532E-11,-0.117446E-12,-0.202480E-13,-9999,13.7038,314.960,316.149,-0.200000,0,525.051,12.0675,12.2149,-0.200000,0,0.905205E-01,2.08768,2.09556,0.00000,1,-9999,-9999,-9999,-9999,9,291.382,283.316,102487.,1.25449,1011.93,0.229834E-01,-0.342473E-01,0.946142E-02,1237.08,1237.99,0.754206E-02,99.9271,0.902658,283.270,0.246173,-0.446697,0.494817E-01,0.512433,0.461928E-14,-0.223684E-15,0.512433,0.878358,342.328,298.859,5.54125,-9999,0.394727E-01,0.232510E-01,-3.01741,-1.39139,-0.767494E-01,0.361183E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.190202E-02,1.02765,0.447885,1.02268,-21.7927,1.07441,-3.75164,1.07441,-0.488426,1.07441,-0.190099E-02,1.10431,-9999,-9999,800000009,800000009,800000009,800000009,800000019,800000119,899999999,899999999,89999,89999,89,89,0,0,0,14,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,78,0.217182E-01,0.236375E-01,0.114632E-02,0.519831E-01,0.630639,8934.30,0.126605E-05,-9999,0.352818E-03,-0.375164E-02,-0.488426,-0.190099E-05,-9999,281.237,102273.,0.254172E-03,0.655742E-02,-0.493612E-02,0.359822E-03,313.277,3.73977,-8.69229,77.7369,2.07631,67.4717,0.780387E-04,0.00000,0.481827E-04,0.00000,9999.99,9999.99,9999.99
2022-10-12T013000_AIU-1200.ghg,2022-10-12,02:00,285.083,0,18000,18000,0.938928E-03,1,0.493233E-03,-1.51883,1,0.852050,-9999,-9999,-9999,1.44363,2,1.06240,-9999,-9999,-9999,0.705162E-02,1,0.162954E-02,-9999,-9999,-9999,-1.78031,3301.03,-7.31356,73.9565,0.342773E-03,-9999,-0.121847E-10,-9999,-0.947707E-13,-9999,11.6721,267.947,267.947,0.00000,1,-9999,-9999,-9999,-9999,1,0.907835E-01,2.08989,2.08989,0.800000,0,-9999,-9999,-9999,-9999,9,291.153,282.930,102468.,1.25612,1011.75,0.229562E-01,-9999,0.923275E-02,1205.54,1206.37,0.735019E-02,99.9311,0.830908,282.885,0.153633,-0.410526,0.403051E-01,0.440181,0.609360E-14,-0.104392E-14,0.440181,0.927900,350.858,290.518,5.25364,-9999,0.273401E-01,0.255389E-01,1.19452,3.51471,-9999,-0.437124E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.894002E-03,1.05025,-1.38065,1.10008,-9999,-9999,0.888985,1.67937,-9999,-9999,0.377116E-02,1.99308,-9999,-9999,800000009,800000109,800000009,800000109,800000009,800000009,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,61,0.380297E-01,0.122514E-01,0.796764E-03,0.883962E-01,0.235551,-9999,0.620484E-06,-9999,-0.108637E-02,0.888985E-03,-9999,0.377116E-05,-9999,280.947,102256.,0.253407E-03,0.655423E-02,-0.492968E-02,0.359598E-03,266.600,-2.98462,-199.832,60.8987,2.07879,67.6730,0.679279E-04,0.00000,0.389987E-04,0.00000,9999.99,9999.99,9999.99
2022-10-12T020000_AIU-1200.ghg,2022-10-12,02:30,285.104,0,18000,18000,0.855093E-03,1,0.274232E-03,-0.969147,1,0.342319,-9999,-9999,-9999,3.93120,1,1.15010,-9999,-9999,-9999,0.134704E-02,1,0.912143E-03,-9999,-9999,-9999,-1.65224,3016.52,4.00436,67.5591,-0.907978E-03,-9999,0.173896E-10,-9999,0.123136E-12,-9999,12.8067,293.659,293.659,0.00000,1,-9999,-9999,-9999,-9999,1,0.906844E-01,2.08405,2.08405,0.00000,1,-9999,-9999,-9999,-9999,9,290.659,282.572,102455.,1.25768,1011.59,0.229301E-01,-9999,0.902407E-02,1176.80,1177.70,0.717516E-02,99.9238,0.897603,282.526,0.164257,-0.469756,0.468233E-01,0.499844,0.150351E-13,0.135785E-14,0.499844,0.823925,350.806,289.273,5.37511,-9999,0.260748E-01,0.168551E-01,1.62373,2.58564,-9999,-0.292141E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.821910E-03,1.04037,-0.897018,1.08041,-9999,-9999,2.56568,1.54568,-9999,-9999,0.919831E-03,1.79643,-9999,-9999,800000009,800000109,800000009,800000109,800000109,800000119,899999999,899999999,89999,89999,89,89,0,0,0,1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,52,0.179895E-01,0.150725E-01,0.648161E-03,0.276906E-01,0.473951,-9999,0.302270E-06,-9999,-0.705061E-03,0.256568E-02,-9999,0.919831E-06,-9999,280.617,102243.,0.254895E-03,0.654802E-02,-0.492406E-02,0.361695E-03,292.211,-4.68173,-9999,53.9513,2.07324,67.6672,0.621175E-04,0.00000,0.364552E-04,0.00000,9999.99,9999.99,9999.99
2022-10-12T023000_AIU-1200.ghg,2022-10-12,03:00,285.125,0,18000,18000,0.589750E-03,1,0.301237E-03,-1.10306,1,0.515664,-9999,-9999,-9999,3.37160,1,1.77387,-9999,-9999,-9999,-0.235973E-04,2,0.346404E-03,-9999,-9999,-9999,-1.71554,3046.08,2.98828,68.1969,0.187676E-03,-9999,0.105642E-10,-9999,0.703099E-13,-9999,13.6575,312.825,312.825,0.200000,0,-9999,-9999,-9999,-9999,1,0.908975E-01,2.08525,2.08525,0.500000,0,-9999,-9999,-9999,-9999,9,290.064,282.201,102432.,1.25919,1011.43,0.229050E-01,-9999,0.881273E-02,1147.73,1148.59,0.699870E-02,99.9248,0.863514,282.154,0.173831,-0.508225,0.574505E-01,0.540195,0.148381E-13,0.773507E-15,0.540195,0.814504,352.329,288.882,6.10504,-9999,0.216416E-01,0.118360E-01,0.815479,5.14839,-9999,-0.400207E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.552989E-03,1.06648,-0.974037,1.13246,-9999,-9999,1.79561,1.90103,-9999,-9999,0.141678E-03,2.31415,-9999,-9999,800000009,800000109,800000009,800000109,800000119,800000119,899999999,899999999,89999,89999,89,89,1,1,0,6,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,46,0.120154E-01,0.107336E-01,0.922969E-03,0.351780E-01,0.671385,-9999,0.251260E-06,-9999,-0.764802E-03,0.179561E-02,-9999,0.141678E-06,-9999,280.218,102222.,0.257506E-03,0.655058E-02,-0.491790E-02,0.366071E-03,311.236,-4.71596,-9999,45.5171,2.07470,67.7761,0.633740E-04,0.00000,0.391380E-04,0.00000,9999.99,9999.99,9999.99
2022-10-12T030000_AIU-1200.ghg,2022-10-12,03:30,285.146,0,18000,18000,0.393604E-03,1,0.308099E-03,-0.704069,0,0.285639,-9999,-9999,-9999,-1.49995,2,0.660877,-9999,-9999,-9999,0.128676E-02,2,0.854738E-03,-9999,-9999,-9999,-1.38764,2428.99,6.92811,54.3658,-0.327896E-03,-9999,-0.621233E-10,-9999,-0.361887E-12,-9999,15.6104,357.220,357.220,0.00000,1,-9999,-9999,-9999,-9999,1,0.909352E-01,2.08315,2.08315,0.200000,0,-9999,-9999,-9999,-9999,9,289.798,281.901,102420.,1.26049,1011.29,0.228835E-01,-9999,0.864467E-02,1124.65,1125.54,0.685819E-02,99.9206,0.893191,281.854,0.184350,-0.447107,0.462519E-01,0.485828,0.469630E-13,-0.397961E-14,0.485828,0.800107,349.479,292.407,5.46296,-9999,0.176710E-01,0.167029E-01,0.695434,6.03709,-9999,-0.312564E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.366280E-03,1.07460,-0.613118,1.14834,-9999,-9999,-0.729877,2.01317,-9999,-9999,0.608558E-03,2.48058,-9999,-9999,800000009,800000109,800000009,800000109,800000109,800000119,899999999,899999999,89999,89999,89,89,0,0,0,3,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,40,0.175043E-01,0.153126E-01,0.588994E-03,0.197450E-01,0.158500,-9999,0.284677E-06,-9999,-0.480982E-03,-0.729877E-03,-9999,0.608558E-06,-9999,279.953,102209.,0.254544E-03,0.654536E-02,-0.491527E-02,0.363061E-03,355.461,-3.53803,-9999,40.6322,2.07281,67.7868,0.534459E-04,0.00000,0.315303E-04,0.00000,9999.99,9999.99,9999.99
2022-10-12T033000_AIU-1200.ghg,2022-10-12,04:00,285.167,0,18000,18000,0.602430E-03,1,0.308222E-03,0.954185,2,0.463278,-9999,-9999,-9999,-3.79750,1,1.12380,-9999,-9999,-9999,-0.273215E-03,1,0.587023E-03,-9999,-9999,-9999,-1.33894,2303.33,6.91852,51.5391,0.336989E-03,-9999,-0.457269E-10,-9999,-0.237338E-12,-9999,17.5624,401.513,401.513,0.00000,1,-9999,-9999,-9999,-9999,1,0.911547E-01,2.08531,2.08531,-0.100000,0,-9999,-9999,-9999,-9999,9,289.321,281.611,102410.,1.26177,1011.17,0.228621E-01,-9999,0.848557E-02,1102.82,1103.70,0.672514E-02,99.9198,0.884764,281.564,0.198712,-0.443902,0.509502E-01,0.489011,0.152694E-13,-0.260368E-14,0.489011,0.854715,347.717,294.116,5.98052,-9999,0.218506E-01,0.150482E-01,-0.970067,-4.32795,-9999,0.342268E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.585614E-03,1.02872,0.932401,1.02336,-9999,-9999,-3.57536,1.07518,-9999,-9999,-0.522381E-03,1.10517,-9999,-9999,800000009,800000109,800000009,800000109,800000119,800000119,899999999,899999999,89999,89999,89,89,0,1,0,8,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,37,0.208901E-01,0.866917E-02,0.537067E-03,0.476230E-01,0.417745,-9999,0.180272E-06,-9999,0.730799E-03,-0.357536E-02,-9999,-0.522381E-06,-9999,279.712,102199.,0.256477E-03,0.654477E-02,-0.491327E-02,0.365526E-03,399.598,-1.32048,-34.7870,36.7056,2.07515,67.8081,0.472884E-04,0.00000,0.272364E-04,0.00000,9999.99,9999.99,9999.99
2022-10-12T040000_AIU-1200.ghg,2022-10-12,04:30,285.187,0,18000,18000,-0.710386E-03,1,0.303374E-03,-0.823869,1,0.420942,12.8320,1,4.03566,1.14170,2,0.922855,0.287064,1,0.902817E-01,0.207318E-02,1,0.817435E-03,-9999,-9999,-9999,-1.05363,-1.15925,4.61131,-0.259337E-01,0.130636E-02,-9999,0.201154E-10,0.494700E-12,0.976683E-13,-9999,18.8696,431.007,432.369,-0.500000,0,464.063,10.5998,10.7134,0.00000,1,0.916196E-01,2.09368,2.10029,0.00000,1,-9999,-9999,-9999,-9999,9,288.854,281.384,102421.,1.26300,1011.07,0.228413E-01,0.186018E-01,0.836242E-02,1085.93,1086.79,0.662110E-02,99.9208,0.860632,281.337,0.213127,-0.500502,0.543113E-01,0.546694,0.158029E-13,0.106602E-14,0.546694,1.03531,350.483,293.066,5.70145,-9999,0.237162E-01,0.251041E-01,1.43661,2.92244,-0.642043E-01,-0.272037E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.698495E-03,1.01702,-0.169123,1.03128,10.4978,1.21392,0.874200,1.21392,0.234847,1.21392,0.110931E-02,1.31394,-9999,-9999,800000009,800000009,800000009,800000009,800000019,800000119,899999999,899999999,89999,89999,89,89,0,4,0,0,0,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,33,0.236898E-01,0.258898E-01,0.628645E-03,0.343487E-01,0.339476,2979.04,0.296325E-06,-9999,-0.132439E-03,0.874200E-03,0.234847,0.110931E-05,-9999,279.476,102209.,0.261009E-03,0.655173E-02,-0.490827E-02,0.369024E-03,428.942,3.13345,-9.88138,32.6848,2.08363,67.7541,0.462440E-04,0.00000,0.250802E-04,0.00000,9999.99,9999.99,9999.99
2022-10-12T043000_AIU-1200.ghg,2022-10-12,05:00,285.208,0,18000,18000,-0.475879E-03,1,0.250253E-03,-0.293995,1,0.183450,-0.842059,2,1.31318,0.183711,2,0.420111,-0.188341E-01,2,0.293716E-01,0.212905E-03,2,0.373690E-03,-9999,-9999,-9999,-0.926239,-1.01497,3.87148,-0.227014E-01,0.119909E-02,-9999,0.808764E-11,0.185529E-12,0.372747E-13,-9999,19.9709,455.747,457.910,0.00000,1,458.130,10.4548,10.5652,0.00000,1,0.920428E-01,2.10136,2.11133,0.00000,1,-9999,-9999,-9999,-9999,9,288.585,281.184,102441.,1.26422,1010.99,0.228205E-01,-0.122045E-02,0.825549E-02,1071.29,1072.13,0.653013E-02,99.9211,0.846163,281.137,0.140228,-0.502663,0.468817E-01,0.523958,-0.923568E-14,0.404971E-15,0.523958,0.802540,355.737,285.588,5.13347,-9999,0.194016E-01,0.989800E-02,2.20437,1.90458,0.349138,-0.118559E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.459606E-03,1.03541,-0.308814,1.07040,-0.552374,1.47816,0.141144,1.47816,-0.123548E-01,1.47816,0.214282E-03,1.69762,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800010019,899999999,899999999,89999,89999,89,89,0,0,0,24,5,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,33,0.129577E-01,0.629547E-02,0.542774E-03,0.786840E-02,0.785462E-01,396.946,0.363829E-06,-9999,-0.241617E-03,0.141144E-03,-0.123548E-01,0.214282E-06,-9999,279.373,102229.,0.261722E-03,0.655286E-02,-0.490423E-02,0.370092E-03,453.719,4.70189,-3.36586,31.6723,2.09140,67.8099,0.346025E-04,0.00000,0.173986E-04,0.00000,9999.99,9999.99,9999.99
