file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,RSSI_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,air_t_mean,air_p_mean,u_mean,v_mean,w_mean,ts_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
2022-07-03T030000_AIU-1200.ghg,2022/07/03,3:30:00,184.146,0,18000,18000,-2.08E-02,0,3.67E-03,-16.0042,0,1.84133,5.19112,0,2.58425,5.30392,0,0.802929,0.117895,0,5.87E-02,0.270965,0,3.14E-02,-9999,-9999,-9999,-0.360357,-0.919013,5.12E-02,-2.09E-02,-4.31E-03,-9999,-4.59E-11,-3.15E-12,-2.19E-13,-9999,17.4849,425.781,439.387,0,1,1196.76,29.1428,30.0176,0,1,8.32E-02,2.05413,2.11977,0,1,-9999,-9999,-9999,-9999,9,306.532,297.048,101418,1.17634,1021.93,2.44E-02,7.64E-03,2.16E-02,2956.38,2956.88,1.83E-02,99.9832,0.496755,297.006,-0.63161,1.5285,-1.45E-02,1.65392,-2.57E-14,-2.63E-15,1.65392,3.57236,167.628,112.452,-0.500837,-9999,0.132839,0.250532,12.9515,0.324164,-3.08299,-0.10022,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.05E-02,1.0127,-15.3389,1.02512,6.37211,1.16155,5.19766,1.16155,0.144716,1.16155,0.221165,1.22849,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000109,899999999,899999999,89999,89999,89,89,6,6,0,0,0,2,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.192524,0.245067,6.35E-02,2.59E-02,5.90E-03,25.3348,8.11E-06,-9999,-1.28E-02,5.20E-03,0.144716,2.21E-04,-9999,296.457,101205,3.72E-04,6.80E-03,-5.00E-03,4.38E-04,425.802,30.9662,24.7592,103.182,2.02828,50.4128,3.97E-05,2.14E-05,2.79E-05,1.50E-05,9999.99,9999.99,9999.99
2022-07-03T033000_AIU-1200.ghg,2022/07/03,4:00:00,184.167,0,18000,18000,-5.79E-02,0,8.07E-03,-17.1495,0,1.78967,4.14459,0,1.79905,5.37413,0,1.02529,9.41E-02,0,4.09E-02,0.226916,0,6.29E-02,-9999,-9999,-9999,-5.47E-02,-0.143446,0.495112,-3.26E-03,3.27E-02,-9999,-2.92E-11,-1.98E-12,-1.53E-13,-9999,17.6243,429.157,443.019,0,1,1195.9,29.1206,29.994,0,1,9.22E-02,2.27782,2.3514,-0.1,0,-9999,-9999,-9999,-9999,9,306.547,297.035,101418,1.1764,1021.92,2.44E-02,6.10E-03,2.16E-02,2954.13,2954.65,1.83E-02,99.9824,0.51864,296.994,-0.634038,1.65123,1.57E-02,1.76884,-1.11E-15,-1.66E-15,1.76884,4.04066,169.806,111.006,0.509312,-9999,0.221843,0.270913,56.2941,7.46E-02,-4.13781,-6.43E-02,0,39.4924,-5.99312,13.5565,33.7575,51.4823,72.2047,108.176,-5.74E-02,1.00847,-16.6584,1.01514,5.98062,1.09568,5.64048,1.09568,0.135823,1.09568,0.201735,1.13624,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,0,0,1,8,9,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.318799,0.158102,6.49E-02,2.59E-02,1.06E-02,16.0795,3.87E-05,-9999,-1.39E-02,5.64E-03,0.135823,2.02E-04,-9999,296.485,101205,3.73E-04,6.81E-03,-5.00E-03,4.36E-04,429.237,31.2958,24.9366,103.15,2.2482,48.2751,4.24E-05,2.60E-05,3.32E-05,1.86E-05,9999.99,9999.99,9999.99
2022-07-03T040000_AIU-1200.ghg,2022/07/03,4:30:00,184.187,0,18000,18000,-3.74E-02,0,5.40E-03,-15.2578,0,1.52488,10.3965,0,2.47239,6.34061,0,0.755984,0.236081,0,5.61E-02,0.321923,0,3.40E-02,-9999,-9999,-9999,-0.580252,-1.5408,0.3231,-3.50E-02,1.73E-02,-9999,2.63E-11,1.76E-12,1.44E-13,-9999,17.7268,431.359,445.219,0,1,1186.92,28.8821,29.7411,0,1,9.71E-02,2.3958,2.47278,-0.1,0,-9999,-9999,-9999,-9999,9,306.421,296.902,101441,1.17731,1021.78,2.43E-02,1.53E-02,2.14E-02,2930.63,2931.12,1.82E-02,99.983,0.49878,296.861,-0.483877,1.72669,-2.52E-02,1.79339,-3.57E-15,1.48E-15,1.79339,4.58296,175.387,105.655,-0.804253,-9999,0.178185,0.283608,32.7907,0.128036,-1.46759,-7.12E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.70E-02,1.00931,-14.4044,1.01744,11.1003,1.1107,6.29875,1.1107,0.252062,1.1107,0.278362,1.15694,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800100009,899999999,899999999,89999,89999,89,89,11,15,3,9,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.235864,0.262414,6.89E-02,2.00E-02,4.49E-03,21.2785,8.39E-06,-9999,-1.20E-02,6.30E-03,0.252062,2.78E-04,-9999,296.352,101228,3.76E-04,6.81E-03,-5.00E-03,4.38E-04,431.438,31.1377,24.8556,103.138,2.36656,46.8287,4.22E-05,3.01E-05,3.62E-05,2.19E-05,9999.99,9999.99,9999.99
2022-07-03T043000_AIU-1200.ghg,2022/07/03,5:00:00,184.208,0,18000,18000,-4.50E-02,0,8.62E-03,-14.4961,0,1.5399,3.96588,0,1.57449,5.45019,0,0.819239,9.00E-02,0,3.57E-02,0.233302,0,3.21E-02,-9999,-9999,-9999,-0.627861,-1.65103,0.257534,-3.75E-02,-2.16E-02,-9999,1.31E-11,8.65E-13,6.70E-14,-9999,17.8116,433.113,446.953,0,1,1177.27,28.6269,29.4706,0,1,9.12E-02,2.24845,2.32031,0,1,-9999,-9999,-9999,-9999,9,306.257,296.758,101465,1.17827,1021.62,2.43E-02,5.83E-03,2.12E-02,2905.41,2905.87,1.80E-02,99.9842,0.46029,296.717,-0.735596,1.58815,-7.29E-03,1.75025,6.35E-14,7.35E-16,1.75025,4.23325,166.33,114.853,-0.238632,-9999,0.195364,0.393741,45.4948,9.23E-02,-3.6552,-6.16E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.46E-02,1.00875,-14.0453,1.01587,5.41141,1.10073,5.57267,1.10073,0.122863,1.10073,0.205175,1.14337,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800100009,899999999,899999999,89999,89999,89,89,16,12,9,2,6,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.460678,0.245678,8.11E-02,1.86E-02,6.02E-03,12.446,7.89E-06,-9999,-1.17E-02,5.57E-03,0.122863,2.05E-04,-9999,296.186,101252,3.67E-04,6.80E-03,-5.00E-03,4.28E-04,433.157,30.9693,24.7688,103.116,2.22099,43.5132,4.10E-05,3.07E-05,3.56E-05,2.29E-05,9999.99,9999.99,9999.99
2022-07-03T050000_AIU-1200.ghg,2022/07/03,5:30:00,184.229,0,18000,18000,-3.55E-02,0,5.93E-03,-10.5602,0,1.02136,9.63678,0,1.85007,4.16061,0,0.797614,0.218825,0,4.20E-02,0.211753,0,2.83E-02,-9999,-9999,-9999,0.553546,1.36057,-0.112257,3.09E-02,-1.28E-02,-9999,7.49E-11,4.99E-12,3.69E-13,-9999,17.778,432.348,446.215,0,1,1185.78,28.8373,29.6936,0,1,8.76E-02,2.16105,2.23036,0,1,-9999,-9999,-9999,-9999,9,306.401,296.885,101496,1.17803,1021.75,2.43E-02,1.42E-02,2.14E-02,2927.65,2928.13,1.81E-02,99.9839,0.472209,296.844,-0.786231,1.73271,-2.01E-02,1.90286,-2.96E-15,4.21E-15,1.90286,4.42739,166.744,114.406,-0.605798,-9999,0.173674,0.319753,43.8862,9.57E-02,-1.09582,-5.05E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.52E-02,1.00879,-9.83562,1.0163,9.89085,1.10223,4.1655,1.10223,0.224594,1.10223,0.184716,1.14451,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,2,2,3,1,0,3,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.378113,0.203693,5.77E-02,1.47E-02,9.58E-03,21.1912,1.27E-05,-9999,-8.17E-03,4.17E-03,0.224594,1.85E-04,-9999,296.394,101283,3.69E-04,6.81E-03,-5.01E-03,4.31E-04,432.512,31.088,24.8378,103.126,2.13444,41.5986,4.53E-05,3.39E-05,4.05E-05,2.49E-05,9999.99,9999.99,9999.99
2022-07-03T053000_AIU-1200.ghg,2022/07/03,6:00:00,184.25,1,18000,18000,-5.60E-02,0,8.28E-03,-12.3564,0,1.83409,15.6137,0,2.63535,3.72339,0,1.05546,0.354579,0,5.98E-02,0.303453,0,3.57E-02,-9999,-9999,-9999,0.41873,1.07138,5.63E-02,2.43E-02,1.49E-03,-9999,5.99E-11,4.02E-12,2.96E-13,-9999,17.7885,432.732,446.641,0,1,1192.24,29.003,29.8693,0,1,8.80E-02,2.17123,2.24102,0,1,-9999,-9999,-9999,-9999,9,306.469,296.981,101499,1.1776,1021.86,2.43E-02,2.30E-02,2.15E-02,2944.56,2945.07,1.82E-02,99.9826,0.511755,296.94,-0.565463,1.51622,2.04E-03,1.61823,-2.64E-14,3.37E-15,1.61823,4.22595,170.9,110.453,7.24E-02,-9999,0.217984,0.339817,74.165,5.66E-02,-0.791379,-4.71E-02,0,34.4072,-5.22142,11.8109,29.4107,44.8532,62.9072,94.2465,-5.55E-02,1.00821,-11.2726,1.01384,15.6049,1.08786,3.84697,1.08786,0.354378,1.08786,0.268083,1.12616,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,8,2,2,7,4,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.314029,0.277103,8.85E-02,1.37E-02,4.53E-03,17.4247,5.86E-06,-9999,-9.37E-03,3.85E-03,0.354378,2.68E-04,-9999,296.612,101285,3.76E-04,6.82E-03,-5.01E-03,4.38E-04,433.077,31.1667,24.8807,103.125,2.14408,41.9499,4.50E-05,3.25E-05,3.95E-05,2.33E-05,9999.99,9999.99,9999.99
2022-07-03T060000_AIU-1200.ghg,2022/07/03,6:30:00,184.271,1,18000,18000,7.78E-02,1,2.57E-02,-4.48138,2,2.83656,31.49,0,5.75339,-0.441491,1,0.454422,0.715356,0,0.130699,0.358225,1,5.36E-02,-9999,-9999,-9999,1.49364,3.81665,-0.369047,8.67E-02,-1.39E-02,-9999,-2.57E-10,-1.77E-11,-1.22E-12,-9999,17.672,430.216,444.053,0.4,0,1215.64,29.5941,30.4966,0,1,8.40E-02,2.07644,2.14322,-0.1,0,-9999,-9999,-9999,-9999,9,306.707,297.323,101540,1.17647,1022.19,2.43E-02,4.64E-02,2.19E-02,3005.8,3006.23,1.86E-02,99.9855,0.435703,297.282,-7.63E-02,0.541526,-2.52E-02,0.547452,5.65E-14,-1.45E-14,0.547452,3.58253,196.589,98.0161,-2.64195,-9999,0.257121,0.694315,335.731,1.25E-02,-0.142311,-1.45E-02,0,41.3968,-6.28212,14.2102,35.3853,53.9649,75.6865,113.392,7.67E-02,1.01396,-2.53977,1.01318,29.1418,1.07161,-0.492547,1.07161,0.662012,1.07161,0.318213,1.10597,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000119,899999999,899999999,89999,89999,89,89,2,7,0,18,22,7,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.913131,0.398389,7.71E-02,1.52E-02,6.48E-04,53.2394,7.61E-06,-9999,-2.11E-03,-4.93E-04,0.662012,3.18E-04,-9999,297.212,101327,3.84E-04,6.83E-03,-5.00E-03,4.45E-04,430.935,31.2122,24.9117,103.175,2.05033,49.8069,4.24E-05,2.51E-05,3.27E-05,1.81E-05,9999.99,9999.99,9999.99
2022-07-03T063000_AIU-1200.ghg,2022/07/03,7:00:00,184.292,1,18000,18000,-4.34E-02,0,8.94E-03,5.96918,0,2.5739,47.27,0,7.77813,-5.59672,0,1.65536,1.07426,0,0.176766,0.223683,0,4.06E-02,-9999,-9999,-9999,1.80588,4.776,-2.47E-02,0.10854,-3.32E-03,-9999,-1.45E-11,-1.02E-12,-6.80E-14,-9999,17.6423,430.048,444.011,-0.2,0,1244.46,30.335,31.284,-0.2,0,8.29E-02,2.05376,2.12045,0,1,-9999,-9999,-9999,-9999,9,307.065,297.738,101551,1.17462,1022.64,2.44E-02,6.96E-02,2.24E-02,3081.36,3081.75,1.91E-02,99.9873,0.390766,297.696,0.167632,0.238688,6.82E-03,0.291751,-4.23E-14,-8.20E-16,0.291751,2.40462,227.405,54.9194,1.3393,-9999,0.192188,0.378842,-105.281,-3.99E-02,0.126278,2.59E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.16E-02,1.04358,8.57355,1.03306,41.3497,1.08639,-5.84804,1.08639,0.939717,1.08639,0.192474,1.11764,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800001119,899999999,899999999,89999,89999,89,89,0,3,0,10,10,19,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.156363,0.516406,8.49E-02,1.74E-02,6.54E-03,82.078,4.51E-06,-9999,7.14E-03,-5.85E-03,0.939717,1.92E-04,-9999,297.871,101337,3.96E-04,6.83E-03,-4.99E-03,4.53E-04,431.122,31.5273,25.0819,103.213,2.02682,53.0308,2.95E-05,1.02E-05,1.42E-05,8.11E-06,9999.99,9999.99,9999.99
2022-07-03T070000_AIU-1200.ghg,2022/07/03,7:30:00,184.312,1,18000,18000,-2.31E-02,0,7.21E-03,12.4561,1,4.18119,41.9165,0,7.0004,-3.77274,0,1.55034,0.953062,0,0.15917,0.148463,0,2.50E-02,-9999,-9999,-9999,2.19418,4.85592,0.9188,0.11041,6.55E-03,-9999,3.37E-12,2.40E-13,1.60E-14,-9999,17.869,436.33,450.645,-0.1,0,1273.22,31.0899,32.0875,-0.1,0,8.45E-02,2.09861,2.16747,-0.2,0,-9999,-9999,-9999,-9999,9,307.413,298.242,101546,1.17224,1023.08,2.44E-02,6.18E-02,2.29E-02,3157.91,3175.88,1.96E-02,99.4342,17.9695,298.107,0.218555,4.44E-02,2.74E-03,0.223041,6.05E-14,1.89E-16,0.223041,2.89232,260.197,11.4898,0.703583,-9999,0.140309,0.360346,-19.6343,-0.21383,0.297164,7.40E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.19E-02,1.05392,14.4436,1.03992,35.3242,1.09452,-4.39549,1.09452,0.803174,1.09452,0.123618,1.12664,-9999,-9999,800000009,800000009,800000009,800000009,800000019,800000119,899999999,899999999,89999,89999,89,89,2,2,0,17,7,20,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.144038,0.520292,5.64E-02,5.25E-02,1.04E-02,121.227,3.05E-06,-9999,1.20E-02,-4.40E-03,0.803174,1.24E-04,-9999,298.495,101332,4.07E-04,6.85E-03,-4.99E-03,4.67E-04,437.598,31.8586,25.2563,103.223,2.07047,56.143,3.32E-05,5.53E-06,1.17E-05,4.37E-06,9999.99,9999.99,9999.99
2022-07-03T073000_AIU-1200.ghg,2022/07/03,8:00:00,184.333,1,18000,18000,-3.40E-02,0,6.36E-03,21.3492,0,7.14028,75.7729,0,9.8794,-8.55713,0,4.72724,1.72441,0,0.224831,0.156951,0,3.32E-02,-9999,-9999,-9999,4,-1.70939,-1.15643,-3.89E-02,-1.06E-02,-9999,1.94E-10,1.39E-11,8.99E-13,-9999,17.4893,428.398,442.545,-0.1,0,1258.35,30.8231,31.8034,-0.1,0,8.12E-02,2.02596,2.09287,-0.1,0,-9999,-9999,-9999,-9999,9,308.351,299.164,101542,1.1687,1022.94,2.45E-02,0.111742,2.27E-02,3130.67,3354.53,1.94E-02,93.3268,223.854,297.962,0.462414,-0.2746,2.31E-02,0.538297,-3.00E-14,1.11E-14,0.538297,2.65927,313.36,329.296,2.45636,-9999,0.170509,0.410221,-20.5575,-0.204227,0.281752,0.104732,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.31E-02,1.02657,25.451,1.022,65.3249,1.07365,-9.63065,1.07365,1.48664,1.07365,0.129501,1.10345,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800010119,899999999,899999999,89999,89999,89,89,1,0,1,20,30,49,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.34852,0.397476,7.44E-02,0.175105,7.08E-02,186.066,3.60E-06,-9999,2.13E-02,-9.63E-03,1.48664,1.30E-04,-9999,299.521,101327,4.21E-04,6.87E-03,-4.98E-03,4.79E-04,429.783,32.0724,25.368,103.261,1.99902,59.8546,7.02E-05,8.44E-06,3.63E-05,5.70E-06,9999.99,9999.99,9999.99
2022-07-03T080000_AIU-1200.ghg,2022/07/03,8:30:00,184.354,1,18000,18000,-4.51E-02,1,9.87E-03,66.6759,1,11.9849,148.862,0,15.9164,-13.8729,0,2.24114,3.39018,0,0.36248,0.275506,0,3.02E-02,-9999,-9999,-9999,3.209,0.407135,-1.23117,9.27E-03,3.80E-04,-9999,1.48E-10,1.09E-11,7.01E-13,-9999,17.1009,419.932,434,-0.1,0,1257.81,30.8869,31.8713,-0.1,0,8.11E-02,2.02858,2.09654,0,1,-9999,-9999,-9999,-9999,9,309.011,299.906,101540,1.16575,1023,2.46E-02,0.219684,2.27E-02,3137.08,3504.49,1.94E-02,89.516,367.41,297.996,0.335254,0.28474,3.58E-03,0.439869,-1.71E-14,8.65E-15,0.439869,2.29766,232.141,40.3422,0.466174,-9999,0.196613,0.287658,-10.0921,-0.41601,0.447905,0.284366,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.37E-02,1.03129,74.0119,1.02502,124.383,1.07705,-17.1625,1.07705,2.8327,1.07705,0.217573,1.10727,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,0,4,0,3,10,10,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.199378,0.30844,6.75E-02,0.27188,1.50E-02,389.561,2.69E-06,-9999,6.21E-02,-1.72E-02,2.8327,2.18E-04,-9999,300.708,101324,4.32E-04,6.88E-03,-4.98E-03,4.89E-04,421.92,32.5684,25.6249,103.277,2.00169,61.3758,8.61E-05,7.11E-06,4.49E-05,4.71E-06,9999.99,9999.99,9999.99
2022-07-03T083000_AIU-1200.ghg,2022/07/03,9:00:00,184.375,1,18000,18000,-5.10E-02,0,1.28E-02,69.9883,0,10.2833,207.174,0,23.0987,-15.5872,0,2.45023,4.72263,0,0.526544,0.238963,0,2.58E-02,-9999,-9999,-9999,4.16871,-2.14157,-0.458505,-4.88E-02,-5.79E-04,-9999,7.84E-11,5.75E-12,3.73E-13,-9999,16.9202,416.769,430.824,-0.1,0,1240.29,30.5501,31.5129,-0.1,0,8.06E-02,2.02458,2.09285,-0.1,0,-9999,-9999,-9999,-9999,9,309.963,300.873,101555,1.16233,1022.82,2.46E-02,0.306026,2.24E-02,3103.36,3708.66,1.92E-02,83.6787,605.302,297.815,0.663689,-0.486139,-9.27E-03,0.822739,1.84E-15,4.63E-15,0.822739,4.2178,322.72,323.778,-0.645528,-9999,0.209553,0.60909,-11.6412,-0.36065,0.337823,0.280934,0,28.9118,-4.38748,9.9245,24.7134,37.6895,52.8601,79.194,-5.01E-02,1.01896,81.4141,1.01732,177.952,1.06882,-19.5231,1.06882,4.05648,1.06882,0.182332,1.09776,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,0,5,0,21,15,14,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.592058,0.501093,0.125031,0.167413,1.34E-02,587.427,1.45E-06,-9999,6.85E-02,-1.95E-02,4.05648,1.82E-04,-9999,301.969,101340,4.40E-04,6.90E-03,-4.99E-03,4.92E-04,419.15,32.8099,25.7512,103.28,1.99802,63.0416,1.02E-04,0,4.55E-05,0,9999.99,9999.99,9999.99
2022-07-03T090000_AIU-1200.ghg,2022/07/03,9:30:00,184.396,1,18000,18000,-5.61E-02,0,1.33E-02,50.0335,0,6.3237,130.586,0,13.7227,-10.8919,0,1.74559,2.97774,0,0.312917,0.150934,0,1.38E-02,-9999,-9999,-9999,1.4349,1.09735,-0.346838,2.50E-02,-1.98E-03,-9999,8.36E-11,6.20E-12,3.98E-13,-9999,16.8054,414.375,428.414,0,1,1246,30.7229,31.6967,0,1,7.99E-02,2.01091,2.07904,-0.1,0,-9999,-9999,-9999,-9999,9,310.243,301.206,101562,1.16104,1022.92,2.47E-02,0.192958,2.25E-02,3121.1,3781.36,1.93E-02,82.539,660.262,297.911,0.954333,-1.0575,3.23E-02,1.42482,1.51E-15,4.98E-15,1.42482,4.31065,329.064,312.064,1.29923,-9999,0.219768,0.546082,-18.7848,-0.2235,0.383145,0.191694,0,29.4674,-4.47179,10.1152,25.1883,38.4137,53.8758,80.7158,-5.54E-02,1.01276,57.3094,1.0142,111.437,1.06725,-13.5643,1.06725,2.54108,1.06725,0.113992,1.09492,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800010019,899999999,899999999,89999,89999,89,89,1,6,0,10,19,18,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.632973,0.327262,0.131929,0.109525,1.12E-02,373.923,6.23E-07,-9999,4.83E-02,-1.36E-02,2.54108,1.14E-04,-9999,302.282,101346,4.43E-04,6.93E-03,-5.01E-03,4.93E-04,416.715,32.9559,25.8281,103.255,1.98444,63.4969,1.09E-04,0,5.25E-05,0,9999.99,9999.99,9999.99
