file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,RSSI_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,air_t_mean,air_p_mean,u_mean,v_mean,w_mean,ts_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,air_t_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[W+1m-2],[#],[W+1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[mmol+1s-1m-2],[#],[mmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,--,[m+1s-1K+1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2022-07-28T100229_AIU-1200.ghg,2022-07-28,10:30,209.437,1,18000,16510,-0.777707E-01,0,0.218496E-01,89.9040,0,18.4473,420.258,0,53.0592,-23.4134,0,5.44244,9.60795,0,1.21304,0.229637,0,0.327281E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.189209E-09,-0.136242E-10,-0.886265E-12,-9999,16.8855,421.492,436.839,0.00000,1,1215.86,30.3500,31.3000,0.00000,1,0.790927E-01,2.01410,2.08744,0.00000,1,-9999,-9999,-9999,-9999,9,315.233,303.864,101208.,1.14704,1022.75,0.249617E-01,0.622595,0.219098E-01,3072.49,4407.59,0.191011E-01,69.7090,1335.10,297.648,0.439723,0.634069,-0.488775E-01,0.773168,0.971125E-13,-0.112054E-13,0.773168,5.09510,226.030,55.2589,-3.62449,-9999,0.260386,1.37978,-17.3445,-0.242060,0.213926,0.294314,0,27.6672,-4.19860,9.49724,23.6495,36.0669,50.5844,75.7846,-0.762535E-01,1.01990,114.404,1.01788,368.536,1.06933,-29.6656,1.06933,8.42546,1.06933,0.156264,1.09840,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,0,0,18,3,7,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16510,16510,16510,16510,-9999,100,0.840174,1.70410,0.215299,0.323179,0.362552E-01,1817.64,0.124389E-05,-9999,0.975189E-01,-0.296656E-01,8.42546,0.156264E-03,-9999,306.391,100996.,0.429331E-03,0.694790E-02,-0.505806E-02,0.477497E-03,425.856,35.4973,27.0235,104.068,2.00425,305.680,80.2871,0.127628E-03,0.310867E-04,0.110607E-03,0.130483E-04,9999.99,9999.99,9999.99
2022-07-28T103000_AIU-1200.ghg,2022-07-28,11:00,209.458,1,18000,18000,-0.116585,0,0.136252E-01,45.5981,0,11.8961,478.163,0,56.0068,-16.2883,0,4.33184,10.9382,0,1.28119,0.215544,0,0.386854E-01,-9999,-9999,-9999,2.57927,0.311400E-01,-0.397783,0.712345E-03,-0.179442E-03,-9999,-0.599191E-10,-0.434398E-11,-0.282195E-12,-9999,16.7384,418.706,433.924,-0.100000,0,1213.49,30.3550,31.3053,-0.100000,0,0.788311E-01,2.01284,2.08600,0.00000,1,-9999,-9999,-9999,-9999,9,315.839,304.471,101196.,1.14461,1022.78,0.250147E-01,0.708799,0.218671E-01,3072.62,4562.68,0.191043E-01,67.3424,1490.06,297.649,0.916236,0.546375E-01,-0.340350E-01,0.918494,0.838440E-14,-0.357974E-14,0.918494,4.13446,272.941,3.41265,-2.12359,-9999,0.319147,0.962509,-62.9626,-0.666808E-01,0.953611E-01,0.122044,0,30.1863,-4.58089,10.3620,25.8028,39.3509,55.1902,82.6850,-0.114589,1.01742,74.6366,1.01644,427.747,1.06806,-21.5441,1.06806,9.78495,1.06806,0.152367,1.09677,-9999,-9999,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,3,0,0,23,14,21,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.709618,0.954646,0.260754,0.250601,0.293440E-01,1952.93,0.268472E-05,-9999,0.637551E-01,-0.215441E-01,9.78495,0.152367E-03,-9999,306.500,100982.,0.415352E-03,0.695327E-02,-0.509573E-02,0.458217E-03,422.361,35.3800,26.9643,104.049,2.00245,306.237,80.3480,0.150848E-03,0.284104E-04,0.141589E-03,0.103092E-04,9999.99,9999.99,9999.99
2022-07-28T110000_AIU-1200.ghg,2022-07-28,11:30,209.479,1,18000,18000,-0.145263,0,0.286861E-01,82.4925,0,18.0613,482.569,0,58.0966,-19.2199,0,4.19149,11.0465,0,1.32989,0.252153,0,0.282037E-01,-9999,-9999,-9999,2.91926,-4.96284,-0.831938,-0.113604,-0.336119E-02,-9999,-0.647682E-10,-0.463682E-11,-0.305590E-12,-9999,16.4670,412.865,427.529,0.00000,1,1178.89,29.5574,30.4577,0.00000,1,0.776949E-01,1.98920,2.05985,-0.100000,0,-9999,-9999,-9999,-9999,9,316.580,305.161,101192.,1.14233,1022.33,0.250722E-01,0.715811,0.212436E-01,2991.77,4744.36,0.185967E-01,63.0595,1752.59,297.204,0.673274,0.278576,0.604855E-02,0.728656,-0.713766E-13,-0.393321E-14,0.728656,5.79690,264.112,22.4780,0.475616,-9999,0.356599,1.68273,-48.5415,-0.864910E-01,0.170945,0.198085,0,33.0703,-5.01854,11.3520,28.2680,43.1104,60.4630,90.5846,-0.142296,1.02085,111.096,1.01845,426.569,1.06989,-25.7907,1.06989,9.76457,1.06989,0.175028,1.09907,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,5,2,0,24,12,16,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.998523,2.10865,0.258272,0.323463,0.240281E-01,2515.77,0.111495E-05,-9999,0.951301E-01,-0.257907E-01,9.76457,0.175028E-03,-9999,307.038,100978.,0.406734E-03,0.695997E-02,-0.512194E-02,0.448436E-03,416.260,34.5814,26.5730,104.009,1.97947,306.897,80.4533,0.155839E-03,0.275380E-04,0.149972E-03,0.969787E-05,9999.99,9999.99,9999.99
2022-07-28T113000_AIU-1200.ghg,2022-07-28,12:00,209.500,1,18000,18000,-0.199188,0,0.302420E-01,51.4870,0,20.5079,540.324,0,64.9335,-23.4507,0,3.63676,12.3707,0,1.48665,0.246789,0,0.234339E-01,-9999,-9999,-9999,0.757576,-5.73535,-0.440724,-0.131311,-0.185116E-02,-9999,0.669246E-10,0.467677E-11,0.316083E-12,-9999,16.3363,409.769,424.040,0.00000,1,1141.60,28.6351,29.4792,0.00000,1,0.771560E-01,1.97617,2.04499,0.00000,1,-9999,-9999,-9999,-9999,9,316.565,305.339,101206.,1.14223,1021.80,0.250834E-01,0.801620,0.205715E-01,2898.82,4792.55,0.180100E-01,60.4860,1893.73,296.680,1.03259,-0.151555,0.519777E-01,1.04495,-0.680536E-13,0.409668E-14,1.04495,5.35108,287.583,351.650,2.85118,-9999,0.417594,1.58398,-124.890,-0.336168E-01,0.952891E-01,0.105639,0,33.7574,-5.12282,11.5878,28.8553,44.0062,61.7194,92.4668,-0.196087,1.01581,84.4783,1.01558,484.939,1.06744,-28.9299,1.06744,11.1027,1.06744,0.175932,1.09587,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,2,5,0,19,12,19,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.20218,1.62767,0.338099,0.369586,0.151425E-01,2470.40,0.624947E-06,-9999,0.723814E-01,-0.289299E-01,11.1027,0.175932E-03,-9999,306.916,100992.,0.399859E-03,0.696579E-02,-0.513655E-02,0.443420E-03,412.734,33.9010,26.2385,104.007,1.96083,306.935,80.2172,0.153837E-03,0.300348E-04,0.148671E-03,0.109914E-04,9999.99,9999.99,9999.99
2022-07-28T120000_AIU-1200.ghg,2022-07-28,12:30,209.521,1,18000,18000,-0.244330,0,0.373252E-01,75.2873,0,14.7914,614.473,0,67.1604,-20.0633,0,3.43520,14.0756,0,1.53843,0.234146,0,0.211047E-01,-9999,-9999,-9999,2.21881,3.67836,-0.135493,0.842592E-01,0.248014E-03,-9999,-0.249034E-09,-0.178045E-10,-0.117913E-11,-9999,16.2679,408.816,423.291,-0.100000,0,1163.06,29.2280,30.1080,-0.100000,0,0.770255E-01,1.97792,2.04796,-0.100000,0,-9999,-9999,-9999,-9999,9,317.197,305.864,101191.,1.13984,1022.15,0.251302E-01,0.912097,0.209584E-01,2958.41,4936.40,0.183871E-01,59.9306,1977.99,297.018,1.03213,0.390287E-01,0.953411E-01,1.03726,-0.683071E-13,-0.153083E-13,1.03726,5.79086,276.633,2.16553,5.27387,-9999,0.462985,1.42532,-116.397,-0.360696E-01,0.122523,0.139571,0,38.0455,-5.77355,13.0598,32.5207,49.5961,69.5593,104.212,-0.240506,1.01590,112.641,1.01562,548.758,1.06747,-27.4065,1.06747,12.5702,1.06747,0.153938,1.09592,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,1,6,0,25,25,25,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.26371,1.27875,0.308175,0.226646,0.163374E-01,2913.82,0.607266E-06,-9999,0.966800E-01,-0.274065E-01,12.5702,0.153938E-03,-9999,307.750,100977.,0.400153E-03,0.697262E-02,-0.514565E-02,0.444509E-03,412.187,34.4810,26.5225,103.969,1.96822,307.563,80.2951,0.152435E-03,0.307529E-04,0.148290E-03,0.115800E-04,9999.99,9999.99,9999.99
2022-07-28T123000_AIU-1200.ghg,2022-07-28,13:00,209.542,1,18000,18000,-0.271199,0,0.345265E-01,69.5465,0,17.7707,590.357,0,73.7560,-24.3713,0,4.05825,13.5261,0,1.68988,0.250104,0,0.266926E-01,-9999,-9999,-9999,0.954151,0.378600,-0.144148,0.867440E-02,0.934705E-03,-9999,-0.185827E-09,-0.133465E-10,-0.884846E-12,-9999,16.2134,407.800,422.319,0.00000,1,1164.48,29.2891,30.1729,0.00000,1,0.772029E-01,1.98451,2.05517,-0.100000,0,-9999,-9999,-9999,-9999,9,317.387,306.090,101178.,1.13882,1022.20,0.251521E-01,0.876493,0.209839E-01,2964.21,4999.46,0.184260E-01,59.2905,2035.25,297.050,0.824196,0.473232,0.986021E-01,0.955495,0.315067E-13,-0.114613E-13,0.955495,5.17804,248.422,29.8633,5.92317,-9999,0.487995,1.58565,-147.538,-0.284565E-01,0.117804,0.122425,0,39.3890,-5.97744,13.5210,33.6691,51.3476,72.0157,107.893,-0.266691,1.01690,105.458,1.01616,527.367,1.06784,-30.9530,1.06784,12.0829,1.06784,0.170802,1.09647,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,2,8,2,14,24,24,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.916758,1.94095,0.313607,0.233092,0.168135E-01,2901.94,0.808201E-06,-9999,0.905924E-01,-0.309530E-01,12.0829,0.170802E-03,-9999,307.703,100963.,0.396274E-03,0.697212E-02,-0.515195E-02,0.439515E-03,410.795,34.6334,26.5935,103.961,1.97452,307.763,80.2974,0.148092E-03,0.362906E-04,0.142513E-03,0.155562E-04,9999.99,9999.99,9999.99
2022-07-28T130000_AIU-1200.ghg,2022-07-28,13:30,209.562,1,18000,18000,-0.193408,0,0.305570E-01,93.3632,0,17.1959,675.268,0,73.0482,-27.7209,0,4.22684,15.4768,0,1.67423,0.300059,0,0.278313E-01,-9999,-9999,-9999,1.45838,4.22909,-0.174461,0.969288E-01,0.125246E-03,-9999,-0.612673E-10,-0.451667E-11,-0.292606E-12,-9999,16.1428,406.570,421.357,0.00000,1,1190.06,29.9727,30.8989,0.00000,1,0.770962E-01,1.98540,2.05761,0.00000,1,-9999,-9999,-9999,-9999,9,317.952,306.436,101156.,1.13700,1022.59,0.251859E-01,1.00290,0.214449E-01,3032.74,5097.31,0.188610E-01,59.4969,2064.57,297.431,0.593135,0.742694,0.813098E-01,0.953947,-0.383067E-13,-0.379533E-14,0.953947,4.86615,230.066,51.3882,4.88954,-9999,0.412435,1.27053,-66.3461,-0.632803E-01,0.138261,0.194695,0,37.0946,-5.62925,12.7334,31.7079,48.3565,67.8207,101.608,-0.190189,1.01692,134.306,1.01617,600.665,1.06785,-35.8147,1.06785,13.7670,1.06785,0.204076,1.09648,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,1,0,1,17,19,22,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.767183,1.51361,0.260267,0.244979,0.196188E-01,3144.33,0.920022E-06,-9999,0.115513,-0.358147E-01,13.7670,0.204076E-03,-9999,308.238,100941.,0.391306E-03,0.697313E-02,-0.516226E-02,0.433444E-03,409.806,35.3861,26.9551,103.970,1.97669,308.316,80.2874,0.146598E-03,0.403466E-04,0.142619E-03,0.172599E-04,9999.99,9999.99,9999.99
2022-07-28T133000_AIU-1200.ghg,2022-07-28,14:00,209.583,1,18000,18000,-0.233415,0,0.398948E-01,78.7266,0,18.5497,677.994,0,84.2725,-15.9609,0,3.13758,15.5426,0,1.93190,0.321935,0,0.302671E-01,-9999,-9999,-9999,0.908429,-3.53472,-0.198903,-0.810312E-01,-0.169843E-02,-9999,-0.443442E-09,-0.321781E-10,-0.211289E-11,-9999,16.0710,405.166,419.553,0.00000,1,1166.18,29.4007,30.2913,0.00000,1,0.765742E-01,1.97339,2.04346,-0.100000,0,-9999,-9999,-9999,-9999,9,317.872,306.652,101127.,1.13611,1022.28,0.252110E-01,1.00716,0.210146E-01,2973.99,5159.17,0.184969E-01,57.6447,2185.18,297.105,0.796124,-0.533385,0.887749E-01,0.962390,-0.196200E-12,-0.275927E-13,0.962390,6.21157,305.982,326.179,5.29273,-9999,0.453267,1.85781,-104.407,-0.402118E-01,0.116117,0.149547,0,36.0900,-5.47680,12.3885,30.8492,47.0470,65.9841,98.8561,-0.229556,1.01681,120.081,1.01611,605.742,1.06780,-24.1729,1.06780,13.8863,1.06780,0.227725,1.09641,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,15,2,1,22,17,11,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,1.89927,1.47963,0.336723,0.276033,0.141774E-01,3938.10,0.918839E-06,-9999,0.103392,-0.241729E-01,13.8863,0.227725E-03,-9999,308.424,100912.,0.385438E-03,0.696565E-02,-0.516999E-02,0.427053E-03,408.349,34.5646,26.5480,103.934,1.96288,308.264,80.2020,0.146102E-03,0.508266E-04,0.144757E-03,0.215194E-04,9999.99,9999.99,9999.99
2022-07-28T140000_AIU-1200.ghg,2022-07-28,14:30,209.604,1,18000,18000,-0.155126,0,0.122361E-01,-28.3247,2,11.4014,265.949,0,37.1270,-15.1160,0,2.20355,6.09579,0,0.850988,0.137213,0,0.191402E-01,-9999,-9999,-9999,-0.641694,-14.0661,-0.441281,-0.322408,-0.101838E-02,-9999,-0.386313E-09,-0.260634E-10,-0.185071E-11,-9999,15.9515,402.051,415.359,-0.100000,0,1076.20,27.1252,27.8814,-0.100000,0,0.764189E-01,1.96619,2.03127,-0.100000,0,-9999,-9999,-9999,-9999,9,317.358,306.499,101102.,1.13740,1020.96,0.252045E-01,0.395007,0.193932E-01,2743.15,5115.40,0.170505E-01,53.6254,2372.25,295.767,0.913613,0.143598,-0.638769E-02,0.924851,0.640474E-13,-0.242180E-13,0.924851,6.51399,260.619,8.93245,-0.395729,-9999,0.369306,1.29555,156.867,0.267641E-01,-0.106505,-0.660476E-01,0,36.0991,-5.47818,12.3917,30.8570,47.0588,66.0007,98.8811,-0.153617,1.00982,-11.3794,1.01181,244.882,1.07182,-15.2057,1.07182,5.61293,1.07182,0.113858,1.10600,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,8,15,1,48,48,45,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.780313,1.58584,0.224937,0.187681,0.120391E-01,2035.59,0.853493E-06,-9999,-0.979941E-02,-0.152057E-01,5.61293,0.113858E-03,-9999,307.921,100888.,0.385931E-03,0.697709E-02,-0.517545E-02,0.429678E-03,404.750,32.2543,25.3821,103.950,1.95731,308.080,80.0869,0.148523E-03,0.457743E-04,0.146046E-03,0.193881E-04,9999.99,9999.99,9999.99
2022-07-28T143000_AIU-1200.ghg,2022-07-28,15:00,209.625,1,18000,18000,-0.191404,0,0.280720E-01,-8.93678,1,16.1882,323.752,0,52.2720,-17.1070,0,3.37160,7.41781,0,1.19766,0.253085,0,0.408961E-01,-9999,-9999,-9999,-1.68430,6.41657,-0.597741E-01,0.147017,0.279379E-02,-9999,0.876558E-10,0.614624E-11,0.424665E-12,-9999,15.9530,401.630,415.369,0.00000,1,1118.59,28.1616,28.9777,0.00000,1,0.772873E-01,1.98592,2.05385,0.00000,1,-9999,-9999,-9999,-9999,9,316.811,306.100,101085.,1.13824,1021.54,0.251759E-01,0.480674,0.201571E-01,2847.49,5002.20,0.177090E-01,56.9248,2154.70,296.384,0.449820,0.192339,0.263430E-01,0.489924,-0.310524E-14,0.549463E-14,0.489924,6.26135,258.670,23.1511,3.08225,-9999,0.410071,1.33845,680.703,0.616774E-02,-0.276038E-01,-0.187427E-01,0,36.4190,-5.52673,12.5015,31.1304,47.4759,66.5856,99.7574,-0.186069,1.02867,11.3902,1.02334,293.782,1.07515,-18.3103,1.07515,6.73113,1.07515,0.208206,1.10513,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800001119,899999999,899999999,89999,89999,89,89,4,3,0,8,7,4,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.738472,1.67213,0.266314,0.269824,0.134936E-01,1893.77,0.217406E-05,-9999,0.979584E-02,-0.183103E-01,6.73113,0.208206E-03,-9999,307.066,100872.,0.391851E-03,0.697399E-02,-0.516147E-02,0.436748E-03,403.726,33.2504,25.8923,103.998,1.97304,307.334,80.0124,0.146618E-03,0.420339E-04,0.143124E-03,0.180987E-04,9999.99,9999.99,9999.99
2022-07-28T150000_AIU-1200.ghg,2022-07-28,15:30,209.646,1,18000,18000,-0.127545,0,0.217513E-01,2.54321,1,12.6492,285.798,0,45.1403,-10.9663,0,2.19325,6.54927,0,1.03442,0.170043,0,0.254599E-01,-9999,-9999,-9999,0.690471,-7.23425,-0.632263,-0.165778,-0.294540E-02,-9999,-0.398372E-10,-0.270738E-11,-0.193231E-12,-9999,15.7630,397.169,410.204,0.00000,1,1071.27,26.9919,27.7407,0.00000,1,0.764586E-01,1.96510,2.02959,-0.100000,0,-9999,-9999,-9999,-9999,9,317.183,306.264,101058.,1.13782,1020.88,0.251963E-01,0.424393,0.193042E-01,2728.47,5048.39,0.169659E-01,54.0464,2319.91,295.679,0.773247,-0.403209,-0.624902E-02,0.872082,0.330812E-13,-0.252726E-14,0.872082,5.33302,307.678,332.460,-0.410564,-9999,0.334807,0.897826,-1301.32,-0.322625E-02,0.889864E-02,0.653942E-02,0,33.0858,-5.02090,11.3573,28.2813,43.1307,60.4914,90.6272,-0.125275,1.01812,20.4059,1.01684,259.969,1.06839,-12.8049,1.06839,5.95736,1.06839,0.134946,1.09721,-9999,-9999,800000009,800000009,800000009,800000009,800000019,800001019,899999999,899999999,89999,89999,89,89,1,9,0,11,24,18,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,-9999,100,0.791020,0.776619,0.228012,0.223302,0.889087E-02,1915.33,0.115608E-05,-9999,0.175673E-01,-0.128049E-01,5.95736,0.134946E-03,-9999,307.731,100845.,0.398216E-03,0.697555E-02,-0.514649E-02,0.445331E-03,399.891,31.9954,25.2389,103.981,1.95440,307.621,79.9468,0.144058E-03,0.395611E-04,0.140013E-03,0.175144E-04,9999.99,9999.99,9999.99
