date,time,DOY,LOGGERPOWER_1_1_1,LOGGERTEMP_1_1_1,VIN_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RG_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SHFSENS1_1_1_1,SHFSENS2_2_1_1,SHFSENS3_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,TA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,VERSION_1_1_1,
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[OTHER],[C],[V],[µmol/m^2/s],[m],[W/m^2],[%],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[OTHER],[OTHER],[OTHER],[m^3/m^3],[m^3/m^3],[m^3/m^3],[K],[K],[K],[K],[OTHER],
2022/10/05,10:00:00,278.4166,1,14.6533,12.1327,519.874,0,248.398,83.7922,202.222,-11845.6,41487.2,34737.7,1,1,1,0.679256,0.646772,0.594,287.375,289.151,290.2,290.748,2,
2022/10/05,10:30:00,278.4374,1,16.52,12.1537,470.461,0,222.691,80.0257,179.702,-40488.8,18833.8,-8667.96,1,1,1,0.67837,0.646767,0.594,288.03,289.171,290.321,290.85,2,
2022/10/05,11:00:00,278.4582,1,17.7633,12.1451,459.762,0,219.817,77.7627,175.317,-19621,49487.8,24178.1,1,1,1,0.678108,0.646939,0.594,288.422,289.304,290.35,290.934,2,
2022/10/05,11:30:00,278.479,1,18.64,12.2341,529.098,0,254.56,76.6574,204.138,-24088.8,39601.5,5972.8,1,1,1,0.677595,0.646706,0.594314,288.769,289.348,290.35,291.05,2,
2022/10/05,12:00:00,278.4999,1,19.54,12.3425,608.103,0,291.987,76.4531,235.851,-35388.1,20194.4,3992.32,1,1,1,0.677717,0.646778,0.595,289.064,289.35,290.35,291.053,2,
2022/10/05,12:30:00,278.5207,1,20.42,12.4087,643.015,0,308.955,73.9629,249.341,-33574.6,46248.8,21552.2,1,1,1,0.677428,0.646822,0.594933,289.572,289.35,290.35,291.139,2,
2022/10/05,13:00:00,278.5415,1,21.08,12.4454,656.336,0,316.432,72.0402,253.003,-34845.6,16623.3,-1927,1,1,1,0.677333,0.646817,0.594367,289.928,289.35,290.351,291.15,2,
2022/10/05,13:30:00,278.5624,1,21.71,12.4817,630.812,0,302.774,71.0093,240.37,-47172.1,7034.76,-22626.2,1,1,1,0.677044,0.6465,0.593608,290.355,289.35,290.405,291.223,2,
2022/10/05,14:00:00,278.5832,1,22.12,12.432,553.086,0,266.468,70.7369,212.105,-23988.5,38296.5,12042.5,1,1,1,0.677,0.646633,0.593889,290.57,289.351,290.449,291.35,2,
2022/10/05,14:30:00,278.604,1,22.1933,12.3401,388.419,0,186.752,72.4056,145.905,-23918,37970.5,10572.9,1,1,1,0.677,0.646606,0.593308,290.7,289.361,290.45,291.35,2,
2022/10/05,15:00:00,278.6249,1,22.34,12.4823,670.746,0,324.829,70.4672,245.213,-51497.6,14694.3,-12693,1,1,1,0.677,0.646161,0.592333,291.305,289.434,290.45,291.407,2,
2022/10/05,15:30:00,278.6457,1,23.25,12.3303,328.166,0,155.842,70.3546,111.595,-11464.2,33908.3,15823.6,1,1,1,0.677,0.64615,0.592006,291.441,289.45,290.45,291.55,2,
2022/10/05,16:00:00,278.6665,1,22.82,12.2746,341.038,0,157.673,71.3447,102.574,-29561,16436.8,9143.46,1,1,1,0.677,0.646056,0.592006,291.56,289.45,290.45,291.55,2,
2022/10/05,16:30:00,278.6873,1,22.69,12.1697,178.819,0,80.8459,71.5288,46.8987,-23120.8,45459.9,16551.1,1,1,1,0.677,0.646006,0.592,291.539,289.45,290.512,291.55,2,
2022/10/05,17:00:00,278.7082,1,21.9733,12.044,89.4227,0,42.1827,77.6083,24.0284,-27240.7,29041.2,8483.85,1,1,1,0.677,0.646,0.592,290.919,289.45,290.634,291.586,2,
2022/10/05,17:30:00,278.729,1,21.22,11.9492,65.7196,0,27.4916,82.8639,-23.4076,-34098.8,27825,17336.3,1,1,1,0.677011,0.646,0.592,290.457,289.533,290.65,291.74,2,
2022/10/05,18:00:00,278.7498,1,19.84,11.8242,13.7989,0,4.80458,96.5634,-44.9328,-17581.8,30424.9,39234.8,1,1,1,0.677028,0.646,0.592,289.191,289.649,290.65,291.747,2,
2022/10/05,18:30:00,278.7707,1,18.0833,11.6916,0.250383,0,0.162845,99.9528,-46.7412,-7623.4,29630.3,34406.3,1,1,1,0.677072,0.646,0.592,288.116,289.65,290.65,291.75,2,
2022/10/05,19:00:00,278.7915,1,16.5967,11.6135,3.18E-02,0,2.25E-02,99.9505,-42.8584,-18405.3,29303.6,23435.6,1,1,1,0.677044,0.64605,0.592,287.399,289.65,290.65,291.75,2,
2022/10/05,19:30:00,278.8123,1,15.66,11.525,1.72E-02,0,-1.99E-02,99.9455,-4.01855,-23698.5,54698.6,32053.3,1,1,1,0.677166,0.646,0.592,287.211,289.65,290.65,291.748,2,
2022/10/05,20:00:00,278.8331,1,15.6,11.4487,2.25E-02,0,-1.92E-02,99.9551,-3.99741,-973.845,35374.2,38392.2,1,1,1,0.677078,0.646,0.592,287.359,289.65,290.65,291.684,2,
2022/10/05,20:30:00,278.854,1,15.8,11.3759,1.19E-02,0,-2.65E-03,99.9537,-16.097,-2248.3,43971.6,29729,1,1,1,0.677105,0.646,0.592,287.508,289.742,290.65,291.551,2,
2022/10/05,21:00:00,278.8748,1,15.72,11.3053,2.25E-02,0,-9.93E-03,99.9516,-35.1184,-11690.7,42579.4,29089.1,1,1,1,0.677303,0.646,0.592,287.299,289.848,290.65,291.55,2,
2022/10/05,21:30:00,278.8956,1,15.2267,11.2311,7.95E-03,0,3.97E-03,99.9506,-39.9652,-16319.7,43219.2,41209.2,1,1,1,0.677947,0.646011,0.592,286.912,289.85,290.65,291.55,2,
2022/10/05,22:00:00,278.9165,1,14.6,11.1559,-1.06E-02,0,-3.97E-03,99.9477,-43.0364,-40049.4,20093.8,-4675.24,1,1,1,0.678172,0.646,0.592,286.595,289.85,290.65,291.457,2,
2022/10/05,22:30:00,278.9373,1,14.03,11.0855,9.27E-03,0,-6.62E-04,99.9494,-42.5124,9376.94,50833.6,42024.3,1,1,1,0.678097,0.646256,0.592072,286.283,289.85,290.65,291.35,2,
2022/10/05,23:00:00,278.9581,1,13.6367,11.0208,2.52E-02,0,-5.30E-03,99.9509,-40.7735,-10157.8,47846.4,36902,1,1,1,0.677614,0.647956,0.594344,286.102,289.85,290.65,291.35,2,
2022/10/05,23:30:00,278.979,1,13.33,10.9721,3.97E-03,0,-8.61E-03,99.9516,-46.3368,-9699.97,34069.3,31007.5,1,1,1,0.677589,0.648,0.595,286.352,289.85,290.65,291.35,2,
2022/10/06,00:00:00,279,1,13.29,10.9387,3.05E-02,0,-6.62E-03,99.9477,-42.6087,-5860.19,44862.4,43126.7,1,1,1,0.678467,0.648,0.595,285.975,289.85,290.65,291.344,2,
2022/10/06,00:30:00,279.0208,1,13.08,10.9137,1.85E-02,0,-3.97E-03,99.9463,-42.4763,4468.23,36262.2,49281.9,1,1,1,0.678367,0.648,0.595,285.99,289.85,290.591,291.186,2,
2022/10/06,01:00:00,279.0416,1,13.19,10.8974,1.33E-08,0,-1.32E-03,99.9488,-47.6914,7906.03,57071.1,43232.1,1,1,1,0.678242,0.648,0.595,285.886,289.85,290.532,291.15,2,
2022/10/06,01:30:00,279.0624,1,12.92,10.8833,1.19E-02,0,8.61E-03,99.943,-50.8104,-34729,29727.8,10331.8,1,1,1,0.678208,0.648,0.595,285.446,289.852,290.461,291.15,2,
2022/10/06,02:00:00,279.0833,1,12.54,10.8651,1.32E-03,0,-1.39E-02,99.9409,-47.1356,-41080.8,49877,44491.1,1,1,1,0.678236,0.648,0.595,284.991,289.88,290.487,291.15,2,
2022/10/06,09:30:00,279.3957,1,15.5433,12.754,1033.55,0,506.561,71.143,320.771,-40051.9,41396.3,27074.2,1,1,1,0.678689,0.648006,0.594356,291.872,289.15,290.103,290.45,2,0
2022/10/06,10:00:00,279.4166,1,18.43,12.9584,1180.39,0,574.194,59.7268,415.346,-37870.6,40316.9,18016.1,1,1,1,0.679133,0.64788,0.594181,292.923,289.15,290.15,290.511,2,0
2022/10/06,10:30:00,279.4374,1,21.3633,13.0065,1299.08,0,628.643,53.8999,467.642,-10558.3,50978.9,32425.6,1,1,1,0.679717,0.647905,0.594217,294.017,289.15,290.15,290.52,2,0
2022/10/06,11:00:00,279.4582,1,23.8767,12.9947,1393.6,0,671.571,46.9888,508.337,-42324.3,30526.3,2443.02,1,1,1,0.6799,0.64795,0.594303,294.94,289.126,290.15,290.451,2,0
2022/10/06,11:30:00,279.479,1,26.0167,12.9769,1428.83,0,698.427,43.7652,533.209,-19836.6,20267.3,12250.6,1,1,1,0.679978,0.647811,0.594228,295.776,288.956,290.15,290.503,2,55.3667
2022/10/06,12:00:00,279.4999,1,27.93,12.9547,1450.29,0,710.094,40.3962,542.032,-31886.8,16713.9,-4365.47,1,1,1,0.679989,0.647433,0.594133,296.47,288.95,290.15,290.619,2,
2022/10/06,12:30:00,279.5207,1,29.5933,12.9112,1445.87,0,709.982,39.1346,538.615,-56233.8,20107.1,-7813.49,1,1,1,0.679978,0.647205,0.594022,297.231,289.018,290.164,290.65,2,
2022/10/06,13:00:00,279.5415,1,30.9667,12.8729,1411.69,0,694.729,36.3907,522.743,-42233.6,-4302.9,-26195.6,1,1,1,0.679158,0.646872,0.594,297.556,289.15,290.314,290.65,2,
2022/10/06,13:30:00,279.5624,1,31.9467,12.8504,1345.4,0,662.034,35.317,488.593,-27188.9,20020.2,-2359.38,1,1,1,0.678789,0.646372,0.594,297.842,289.15,290.35,290.725,2,
2022/10/06,14:00:00,279.5832,1,32.5,12.8185,1253.69,0,618.171,34.0824,445.794,-43346.9,-6369.85,-25719.4,1,1,1,0.678253,0.646256,0.594,298.214,289.15,290.35,290.849,2,
2022/10/06,14:30:00,279.604,1,32.9,12.7798,1140.22,0,562.984,33.1502,394.019,-48545.4,30893.3,19522,1,1,1,0.676797,0.646378,0.594,298.299,289.15,290.35,290.925,2,
2022/10/06,15:00:00,279.6249,1,33.35,12.7094,977.46,0,485.994,34.2645,323.819,-56721.1,12247.4,-21308.7,1,1,1,0.676558,0.6466,0.594486,298.495,289.152,290.407,291.05,2,
2022/10/06,15:30:00,279.6457,1,33.39,12.6321,839.249,0,416.874,34.1101,258.121,-40156.4,33187.5,12305.6,1,1,1,0.676717,0.647517,0.595,298.534,289.186,290.45,291.135,2,
2022/10/06,16:00:00,279.6665,1,33.34,12.5177,648.714,0,322.351,37.2443,173.11,-36415.8,17257,2932.6,1,1,1,0.677,0.647939,0.594978,298.43,289.347,290.45,291.237,2,
2022/10/06,16:30:00,279.6873,1,33.11,12.4305,460.007,0,231.953,41.6407,94.3853,-35728,16031.2,-10625.1,1,1,1,0.677,0.647878,0.594439,297.743,289.35,290.461,291.35,2,
2022/10/06,17:00:00,279.7082,1,32.2933,12.3342,273.639,0,143.471,52.9866,25.1354,-31536.8,29505.1,10687.9,1,1,1,0.677,0.647989,0.592875,295.779,289.351,290.617,291.448,2,
2022/10/06,17:30:00,279.729,1,30.0867,12.1907,78.6257,0,37.0611,58.8304,-32.515,-44553.9,32787.4,17772.7,1,1,1,0.677003,0.647766,0.592033,293.673,289.434,290.65,291.55,2,
2022/10/06,18:00:00,279.7498,1,25.83,12.0994,12.4781,0,4.55833,72.3853,-53.0322,-40050.8,48665.4,26460.2,1,1,1,0.677011,0.647289,0.592,291.224,289.45,290.65,291.55,2,
2022/10/06,18:30:00,279.7707,1,21.95,12.0132,0.24376,0,0.164831,78.7259,-50.8927,-26527.3,34631.8,30921.7,1,1,1,0.677028,0.646744,0.592,289.639,289.578,290.65,291.572,2,
2022/10/06,19:00:00,279.7915,1,18.9133,11.9586,5.30E-02,0,3.31E-02,84.4339,-44.9973,-8706.7,34325.6,41088.7,1,1,1,0.677072,0.646311,0.592,288.656,289.65,290.65,291.695,2,
2022/10/06,19:30:00,279.8123,1,16.7933,11.918,3.05E-02,0,1.19E-02,87.92,-45.4696,-25970.8,44440.1,21328.8,1,1,1,0.677061,0.646978,0.592,287.879,289.65,290.657,291.729,2,
2022/10/06,20:00:00,279.8331,1,15.4133,11.8797,4.90E-02,0,5.30E-03,98.8645,-38.8499,-31716.5,38144.1,21277.2,1,1,1,0.677203,0.647,0.592,287.179,289.761,290.69,291.648,2,
2022/10/06,20:30:00,279.854,1,14.44,11.8454,1.19E-02,0,-1.32E-03,99.9476,-35.5439,-17788.8,43303.2,42788,1,1,1,0.677925,0.647,0.592,286.816,289.85,290.69,291.557,2,
2022/10/06,21:00:00,279.8748,1,13.7867,11.81,1.85E-02,0,-7.28E-03,99.9469,-36.9085,-31158.6,44933.7,29780,1,1,1,0.678142,0.647,0.592,286.387,289.85,290.666,291.55,2,
2022/10/06,21:30:00,279.8956,1,13.47,11.7803,2.38E-02,0,-1.32E-02,99.9455,-34.8024,-28656.3,50846.9,39937.3,1,1,1,0.678114,0.646956,0.592,286.139,289.85,290.654,291.55,2,
2022/10/06,22:00:00,279.9165,1,13.21,11.7524,6.62E-03,0,-1.26E-02,99.9452,-34.2239,-13248.9,57239.9,40526.8,1,1,1,0.678147,0.646753,0.592,285.948,289.85,290.653,291.463,2,
2022/10/06,22:30:00,279.9373,1,12.99,11.7257,2.12E-02,0,-7.28E-03,99.9434,-32.253,-23783.1,30158.2,28583.8,1,1,1,0.678139,0.646042,0.592011,285.749,289.851,290.65,291.35,2,
2022/10/06,23:00:00,279.9581,1,12.74,11.6971,6.62E-03,0,-1.13E-02,99.9388,-30.7611,-20611.9,54029,37434.5,1,1,1,0.678158,0.646,0.59175,285.688,289.85,290.65,291.35,2,
2022/10/06,23:30:00,279.979,1,12.69,11.6765,3.18E-02,0,-1.92E-02,99.9397,-33.8167,-25659.4,31571.9,18414.3,1,1,1,0.678197,0.646017,0.592367,285.521,289.85,290.65,291.276,2,
2022/10/07,00:00:00,280,1,12.49,11.6547,7.95E-03,0,-1.19E-02,99.943,-34.0648,-6739.1,53977.8,30075.8,1,1,1,0.677544,0.647711,0.594994,285.384,289.85,290.65,291.15,2,
2022/10/07,00:30:00,280.0208,1,12.4,11.6333,4.77E-02,0,-4.63E-03,99.9413,-35.179,-16322.4,47885.9,37800,1,1,1,0.677383,0.647997,0.595,285.299,289.847,290.65,291.15,2,
2022/10/07,01:00:00,280.0416,1,12.4,11.6129,1.32E-02,0,-1.13E-02,99.9398,-39.3027,-34380.2,48728.2,18085,1,1,1,0.677444,0.648,0.595008,285.12,289.837,290.56,291.103,2,
2022/10/07,01:30:00,280.0624,1,12.4,11.5912,2.78E-02,0,-2.18E-02,99.935,-40.6099,-24989.4,39040.9,3407.17,1,1,1,0.677444,0.647989,0.595061,284.935,289.804,290.472,291.05,2,
2022/10/07,02:00:00,280.0833,1,12.2667,11.5721,1.85E-02,0,-8.61E-03,99.9379,-42.0435,-1656.4,61227.2,38737.7,1,1,1,0.677355,0.647972,0.5949,284.707,289.825,290.45,291.05,2,
2022/10/07,02:30:00,280.1041,1,12.05,11.5529,1.32E-02,0,-1.32E-02,99.9377,-41.658,-10557.3,46726.3,37080,1,1,1,0.677439,0.647833,0.594075,284.473,289.85,290.45,291.05,2,
2022/10/07,03:00:00,280.1249,1,11.75,11.5404,1.99E-02,0,-1.32E-02,99.9337,-39.7872,1426.16,59167.2,46653.9,1,1,1,0.677405,0.647544,0.594,284.194,289.85,290.45,291.045,2,
2022/10/07,03:30:00,280.1458,1,11.5,11.5188,3.97E-03,0,-2.65E-03,99.9348,-42.7644,-12695.7,51538.2,44470.2,1,1,1,0.677277,0.647266,0.594,283.918,289.848,290.45,290.924,2,
2022/10/07,04:00:00,280.1666,1,11.3,11.5025,1.06E-02,0,-3.97E-03,99.9341,-39.1742,-28904.2,22087.1,-5750.78,1,1,1,0.677428,0.646706,0.594,283.931,289.756,290.45,290.851,2,
2022/10/07,04:30:00,280.1874,1,11.03,11.4843,4.37E-02,0,1.32E-03,99.9325,-38.4371,-6220.97,46062,39489.9,1,1,1,0.677405,0.646356,0.594,283.722,289.65,290.415,290.85,2,
2022/10/07,05:00:00,280.2083,1,10.9,11.4713,5.30E-03,0,3.31E-03,99.9353,-39.7321,-13508.9,31475,7365.41,1,1,1,0.677283,0.646217,0.594,283.551,289.554,290.351,290.85,2,
2022/10/07,05:30:00,280.2291,1,10.77,11.4544,9.27E-03,0,1.39E-02,99.9339,-40.7434,-18958.7,52954.8,25775.6,1,1,1,0.6771,0.646133,0.594,283.458,289.438,290.35,290.75,2,
2022/10/07,06:00:00,280.2499,1,10.44,11.4345,0.325896,0,0.180718,99.9348,-41.9962,-11413.9,46059.3,45959.9,1,1,1,0.677125,0.646178,0.594,283.341,289.35,290.35,290.65,2,
2022/10/07,06:30:00,280.2707,1,10.2,11.4512,14.8322,0,5.17926,99.9332,-37.7852,-19956.4,41895.1,19048.7,1,1,1,0.676953,0.646095,0.594,283.144,289.237,290.35,290.65,2,
2022/10/07,07:00:00,280.2916,1,10.17,11.4533,53.5343,0,14.7467,99.937,-27.4123,-5532.15,45999.3,26878.2,1,1,1,0.677456,0.646311,0.594,283.16,289.15,290.243,290.65,2,
2022/10/07,07:30:00,280.3124,1,10.2,11.4546,83.3949,0,21.5332,99.9345,-20.4276,-40048.5,27646.1,-4565.64,1,1,1,0.678028,0.646622,0.594011,283.716,289.029,290.151,290.601,2,
2022/10/07,08:00:00,280.3332,1,10.6733,11.4351,102.723,0,26.4239,99.9377,-15.0178,-37740.5,15870.2,-13953.6,1,1,1,0.678089,0.647189,0.594244,285.155,288.95,290.15,290.452,2,
2022/10/07,08:30:00,280.3541,1,11.8833,11.4509,573.996,0,279.07,99.634,200.211,-23367.8,27323,8858.8,1,1,1,0.678378,0.647705,0.594803,287.731,288.947,290.15,290.45,2,
2022/10/07,09:00:00,280.3749,1,14.42,12.1397,834.308,0,409.172,90.0051,260.621,-21530,22848.7,-3731.99,1,1,1,0.679144,0.64795,0.595008,289.813,288.945,290.15,290.45,2,
2022/10/07,09:30:00,280.3957,1,17.1733,12.6546,1006.75,0,497.739,79.9867,282.823,-34075,44379.5,8497.85,1,1,1,0.679672,0.647978,0.595075,291.442,288.948,290.15,290.45,2,
2022/10/07,10:00:00,280.4166,1,19.6533,12.9229,1149.88,0,565.215,74.8244,408.271,-34103.4,41546.2,12515.2,1,1,1,0.679878,0.647978,0.595197,292.633,288.949,290.15,290.45,2,
2022/10/07,10:30:00,280.4374,1,22.2033,13.0915,1271.06,0,621.671,70.7052,459.655,-30000.5,29651.7,22045.7,1,1,1,0.679978,0.647989,0.595472,293.914,288.948,290.15,290.45,2,
2022/10/07,11:00:00,280.4582,1,24.4033,13.1389,1364.45,0,664.408,65.6838,498.546,-38798.8,1867.53,-29869.9,1,1,1,0.679989,0.648,0.595511,294.684,288.95,290.15,290.45,2,
2022/10/07,11:30:00,280.479,1,26.27,13.1399,1401.16,0,693.243,52.1681,522.183,-31460.7,28034.7,8390.77,1,1,1,0.68,0.647989,0.595422,295.958,288.95,290.15,290.45,2,
2022/10/07,12:00:00,280.4999,1,28.1367,13.1426,1423.37,0,708.804,50.0008,534.513,-37980.7,23859.7,3597.69,1,1,1,0.679994,0.648,0.595231,296.603,288.95,290.15,290.45,2,
2022/10/07,12:30:00,280.5207,1,29.8,13.1232,1423.89,0,710.757,46.2531,533.124,-44733.2,-18364.3,-34132.2,1,1,1,0.679994,0.647967,0.595022,297.171,288.95,290.15,290.528,2,
2022/10/07,13:00:00,280.5415,1,31.1433,13.0752,1378.67,0,690.081,43.1624,510.258,-50987.5,31950.3,-15159.4,1,1,1,0.68,0.647967,0.594919,298.03,288.95,290.157,290.65,2,
2022/10/07,13:30:00,280.5624,1,32.43,13.0204,1309.6,0,654.634,39.8241,485.978,-48519.9,14039.1,-3363.28,1,1,1,0.680242,0.647983,0.59535,298.853,289.128,290.303,290.663,2,
2022/10/07,14:00:00,280.5832,1,33.5733,13.0205,1215.04,0,609.337,37.7811,431.295,-39864.8,15096.4,2381.24,1,1,1,0.678744,0.647494,0.594344,299.339,289.339,290.35,290.848,2,
2022/10/07,14:30:00,280.604,1,34.22,12.976,1093.55,0,549.068,36.8222,379.232,-41862.6,18868,19161.2,1,1,1,0.677006,0.646783,0.594,299.456,289.435,290.35,290.912,2,
2022/10/07,15:00:00,280.6249,1,34.7333,12.9197,955.022,0,480.624,35.5523,316.986,-35705.8,27286.6,5032.81,1,1,1,0.677,0.646267,0.594297,299.766,289.396,290.353,291.05,2,
2022/10/07,15:30:00,280.6457,1,34.9867,12.8389,791.558,0,399.618,35.4475,240.048,-29481.7,9041.34,-15866.3,1,1,1,0.677,0.64625,0.595,299.969,289.351,290.434,291.078,2,
2022/10/07,16:00:00,280.6665,1,34.9,12.7425,618.61,0,313.898,34.5795,162.017,-39988.7,21020.2,-1532.79,1,1,1,0.677,0.646783,0.595,299.8,289.352,290.45,291.15,2,
2022/10/07,16:30:00,280.6873,1,34.4,12.6055,432.126,0,222.389,35.759,82.4804,-31399.3,29735,15482.7,1,1,1,0.677,0.646181,0.595,299.63,289.421,290.451,291.15,2,
2022/10/07,17:00:00,280.7082,1,33.35,12.4904,235.239,0,124.376,40.6151,12.7287,-40840.9,-4789.09,-30379.7,1,1,1,0.677,0.646022,0.595,298.346,289.45,290.524,291.288,2,
2022/10/07,17:30:00,280.729,1,30.6,12.3557,63.2728,0,27.3255,60.2915,-35.6151,-39350.9,27473.2,13381.5,1,1,1,0.677,0.64598,0.594967,294.623,289.45,290.638,291.35,2,
2022/10/07,18:00:00,280.7498,1,26.2533,12.2774,7.95928,0,2.95504,70.7542,-45.7678,-14923.8,29913.2,5420.2,1,1,1,0.677,0.645994,0.594847,292.328,289.552,290.65,291.35,2,
2022/10/07,18:30:00,280.7707,1,22.7533,12.2039,0.154999,0,0.121803,73.19,-42.5224,-44616.1,35831.3,-1740.79,1,1,1,0.677017,0.645992,0.59415,291.005,289.65,290.65,291.35,2,
2022/10/07,19:00:00,280.7915,1,20.1133,12.159,3.31E-02,0,2.58E-02,78.5137,-38.713,-36574.2,18562.6,-11028.4,1,1,1,0.677006,0.646047,0.593708,290.231,289.661,290.651,291.352,2,
2022/10/07,19:30:00,280.8123,1,18.2,12.1226,6.89E-02,0,1.46E-02,86.0913,-36.1197,-29451.3,30051.9,-7906.2,1,1,1,0.677861,0.646606,0.593214,289.571,289.843,290.68,291.35,2,
2022/10/07,20:00:00,280.8331,1,16.98,12.0922,4.24E-02,0,-8.61E-03,87.724,-30.2248,-18079.2,25966.3,4394.05,1,1,1,0.678003,0.646989,0.593144,289.219,289.85,290.803,291.35,2,
2022/10/07,20:30:00,280.854,1,16.3067,12.0579,2.78E-02,0,-1.52E-02,92.0705,-34.6728,-15077.3,37243.7,22717.7,1,1,1,0.678033,0.646983,0.593111,288.925,289.891,290.816,291.35,2,
2022/10/07,21:00:00,280.8748,1,15.7,12.0299,4.50E-02,0,5.96E-03,89.1221,-36.9919,-29847.5,38070,22408.3,1,1,1,0.677972,0.646994,0.593289,288.585,289.95,290.807,291.35,2,
2022/10/07,21:30:00,280.8956,1,15.12,11.9997,-6.62E-03,0,7.94E-03,92.9358,-27.6865,-23531.6,26039.2,10338.2,1,1,1,0.677928,0.646994,0.593708,288.426,289.95,290.821,291.35,2,
2022/10/07,22:00:00,280.9165,1,14.75,11.978,3.71E-02,0,-7.94E-03,91.5788,-33.2982,-36643.6,51825.5,37281.3,1,1,1,0.677817,0.646983,0.594131,288.266,289.95,290.791,291.35,2,
2022/10/07,22:30:00,280.9373,1,14.46,11.9512,3.05E-02,0,-8.61E-03,90.5453,-35.836,-28477.4,21857.2,-6514.55,1,1,1,0.677342,0.646983,0.594597,288.039,289.951,290.741,291.35,2,
2022/10/07,23:00:00,280.9581,1,14.43,11.9232,4.11E-02,0,-2.91E-02,79.0634,-9.83388,-26452.4,27968.1,11618,1,1,1,0.677405,0.646989,0.594883,289.275,290.03,290.667,291.266,2,
2022/10/07,23:30:00,280.979,1,15.1,11.9032,3.97E-03,0,-4.70E-02,71.1677,-14.105,-12007.5,41006.5,18627.7,1,1,1,0.677078,0.646645,0.594989,290.605,290.099,290.65,291.157,2,
2022/10/08,00:00:00,281,1,16.3133,11.8836,3.05E-02,0,-4.04E-02,64.5772,-20.7202,-26925.5,23909.8,-4902.85,1,1,1,0.677478,0.646153,0.595,290.829,290.146,290.65,291.15,2,
2022/10/08,00:30:00,281.0208,1,17.23,11.8644,3.84E-02,0,-3.97E-03,61.95,-22.5954,2816.6,41455,27868,1,1,1,0.6772,0.645997,0.595,290.221,290.145,290.65,291.15,2,
2022/10/08,01:00:00,281.0416,1,17.5,11.8483,-2.25E-02,0,8.61E-03,62.5239,-25.8241,-20542.1,38678.9,37624,1,1,1,0.677639,0.645986,0.595,289.672,290.145,290.65,291.131,2,
2022/10/08,01:30:00,281.0624,1,17.48,11.8288,5.30E-03,0,1.13E-02,63.4232,-27.2698,-8927.03,57471.5,49901.2,1,1,1,0.678261,0.646017,0.595,289.266,290.15,290.65,291.052,2,
2022/10/08,02:00:00,281.0833,1,17.13,11.8181,1.85E-02,0,-1.32E-03,65.0567,-32.3119,-23045.8,26458.4,11270.2,1,1,1,0.678389,0.646061,0.595008,288.787,290.15,290.65,291.05,2,
2022/10/08,02:30:00,281.1041,1,16.74,11.7996,2.52E-02,0,1.13E-02,63.9531,-46.4959,-9150.71,41645.1,24605.7,1,1,1,0.678367,0.646014,0.595022,288.434,290.15,290.65,291.05,2,
2022/10/08,03:00:00,281.1249,1,16.2633,11.7817,4.11E-02,0,1.65E-02,60.9333,-55.9209,-7961.15,30083.9,11193.8,1,1,1,0.6783,0.645994,0.594931,287.863,290.15,290.65,291.05,2,
2022/10/08,03:30:00,281.1458,1,15.49,11.7676,1.06E-02,0,2.58E-02,63.7716,-50.5879,-26769.4,49377.4,34294,1,1,1,0.678506,0.645997,0.59405,287.06,290.059,290.65,291.05,2,
2022/10/08,04:00:00,281.1666,1,14.7867,11.7501,1.99E-02,0,5.30E-03,63.5697,-51.4468,-9289.23,55467.7,41349,1,1,1,0.678111,0.645986,0.594,286.752,289.95,290.65,291.05,2,
2022/10/08,04:30:00,281.1874,1,14.24,11.7353,-1.19E-02,0,1.59E-02,65.9824,-26.9695,9108.71,54492.6,51816,1,1,1,0.678164,0.645997,0.594,286.312,289.95,290.634,291.049,2,
2022/10/08,05:00:00,281.2083,1,13.8967,11.7236,2.25E-02,0,1.13E-02,67.0897,-37.279,-16509.7,40683.1,19239.7,1,1,1,0.678144,0.645989,0.594039,286.027,289.949,290.573,290.971,2,
2022/10/08,05:30:00,281.2291,1,13.6,11.7093,4.24E-02,0,3.97E-03,63.9796,-28.1855,-19220.2,39364.3,13575.2,1,1,1,0.678075,0.645969,0.594111,285.966,289.881,290.468,290.858,2,
2022/10/08,06:00:00,281.2499,1,13.48,11.6978,0.174871,0,0.102605,63.791,-35.3971,-6446.19,60644.5,45629.3,1,1,1,0.678067,0.645994,0.594539,285.685,289.85,290.45,290.85,2,
2022/10/08,06:30:00,281.2707,1,13.19,11.712,10.0246,0,3.67725,64.429,-29.7575,-13993.1,53428.7,34652.7,1,1,1,0.678005,0.645978,0.595144,285.359,289.85,290.45,290.85,2,
2022/10/08,07:00:00,281.2916,1,13,11.7298,57.555,0,26.312,62.26,-12.6492,-15921.6,32219.8,24389.2,1,1,1,0.677114,0.645911,0.595717,285.393,289.848,290.45,290.85,2,
2022/10/08,07:30:00,281.3124,1,13.17,11.749,115.035,0,54.5199,58.2565,15.8472,-10006,57538.9,37246.6,1,1,1,0.677039,0.645964,0.595955,285.657,289.74,290.45,290.85,2,
